agent_id, column_cost,served_pax_group,Path_node_sequence,path_time_sequence
17022,55.000000,2447;,1121;667;666;521;670;124;124;124;124;124;124;124;124;124;124;124;670;512;511;522;523;530;529;531;532;533;498;498;497;493;494;495;496;556;1010;,1;2;5;6;9;10;11;12;13;14;15;16;17;18;19;20;21;24;26;30;36;38;40;41;42;43;44;45;46;47;49;52;54;55;56;
17023,46.000000,2357;,1122;668;668;668;666;510;658;656;579;580;34;580;575;574;568;565;564;563;562;559;557;556;1010;,1;2;3;4;7;9;10;13;16;19;20;21;25;28;30;32;33;35;37;40;43;46;47;
17024,26.000000,3187;,1001;547;548;552;553;496;556;557;490;631;636;90;90;90;90;90;90;90;90;636;1090;,0;1;2;4;6;7;8;11;13;14;16;17;18;19;20;21;22;23;24;25;26;
17025,28.000000,3182;,1002;548;552;553;496;556;557;490;631;85;85;85;85;85;85;85;85;85;85;85;631;636;1090;,0;1;3;5;6;7;10;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;28;
17026,29.000000,3183;,1003;549;550;560;558;491;490;489;485;628;632;86;86;86;86;86;632;636;1090;,0;1;3;6;8;10;12;13;15;16;19;20;21;22;23;24;25;28;29;
17027,30.000000,3122;,1004;550;560;558;491;490;631;571;25;25;25;25;25;25;25;25;25;571;501;501;501;636;1090;,0;1;4;6;8;10;11;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;
17028,31.000000,3110;,1005;551;563;562;559;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;13;559;631;636;1090;,0;1;3;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;30;31;
17029,27.000000,3187;,1006;552;553;560;558;491;559;631;571;632;636;90;636;636;1090;,0;1;3;5;7;9;10;13;17;20;23;24;25;26;27;
17030,32.000000,3179;,1007;553;496;556;557;490;631;628;82;82;82;82;82;82;82;82;82;82;82;82;628;632;636;1090;,0;1;2;3;6;8;9;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;32;
17031,33.000000,3184;,1008;554;625;555;624;626;485;628;629;633;87;87;87;87;87;87;633;633;632;636;1090;,0;1;3;4;6;9;11;12;15;18;19;20;21;22;23;24;25;26;29;32;33;
17032,34.000000,3188;,1009;555;624;557;490;631;571;637;91;91;91;91;91;91;91;91;637;571;632;636;1090;,0;1;3;7;9;10;14;16;17;18;19;20;21;22;23;24;25;27;30;33;34;
17033,35.000000,3123;,1010;556;557;490;631;571;572;26;26;26;26;26;26;26;26;26;26;572;571;632;636;1090;,0;1;4;6;7;11;14;15;16;17;18;19;20;21;22;23;24;25;28;31;34;35;
17034,31.000000,3121;,1011;557;559;566;500;570;24;24;24;24;24;24;24;24;24;24;24;24;24;24;24;570;500;501;636;1090;,0;1;4;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;30;31;
17035,36.000000,3185;,1012;558;491;490;631;571;634;88;88;88;88;88;88;88;88;88;88;634;571;632;636;1090;,0;1;3;5;6;10;14;15;16;17;18;19;20;21;22;23;24;25;29;32;35;36;
17036,32.000000,3117;,1013;559;566;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;566;566;631;636;1090;,0;1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;31;32;
17037,37.000000,3127;,1014;560;561;492;562;567;499;569;572;576;30;30;30;30;30;30;30;30;576;572;571;632;636;1090;,0;1;3;5;6;7;9;10;14;16;17;18;19;20;21;22;23;24;25;27;30;33;36;37;
17038,33.000000,3181;,1015;561;558;557;630;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;84;630;630;489;631;636;1090;,0;1;3;5;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;30;32;33;
17039,38.000000,3124;,1016;562;567;499;569;573;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;27;573;572;571;632;636;1090;,0;1;2;4;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;34;37;38;
17040,29.000000,3182;,1017;563;563;564;565;568;565;569;570;571;631;85;631;631;636;1090;,0;1;2;4;5;7;9;12;15;19;23;24;25;26;28;29;
17041,34.000000,3108;,1018;564;493;562;559;557;11;11;11;11;11;11;11;11;11;11;11;11;11;11;557;559;631;636;1090;,0;1;3;4;7;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;33;34;
17042,39.000000,3120;,1019;565;569;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;23;569;570;571;632;636;1090;,0;1;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;32;35;38;39;
17043,30.000000,3183;,1020;566;500;566;500;570;571;570;571;632;86;632;632;636;1090;,0;1;3;5;7;8;12;16;20;23;24;25;26;29;30;
17044,35.000000,3113;,1021;567;562;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;562;562;559;631;636;1090;,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;32;34;35;
17045,40.000000,3186;,1022;568;533;569;572;637;634;635;89;89;89;89;89;89;89;635;635;634;571;632;636;1090;,0;1;2;3;7;11;14;17;18;19;20;21;22;23;24;25;26;29;33;36;39;40;
17046,36.000000,3109;,1023;569;499;498;497;493;492;561;558;12;12;12;12;12;12;12;12;12;12;12;12;12;12;558;557;559;631;636;1090;,0;1;2;3;4;5;6;8;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;30;33;35;36;
17047,41.000000,3119;,1024;570;569;533;568;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;22;568;533;569;570;571;632;636;1090;,0;1;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;30;34;37;40;41;
17048,37.000000,3195;,1025;571;637;644;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;644;637;571;631;636;1090;,0;1;3;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;30;34;36;37;
17049,42.000000,3116;,1026;572;569;565;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;19;565;569;570;571;632;636;1090;,0;1;5;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;35;38;41;42;
17050,28.000000,3122;,1027;573;572;571;570;571;570;571;25;571;501;636;1090;,0;1;4;7;11;15;19;23;24;25;26;27;28;
17051,38.000000,3175;,1028;574;532;533;498;497;493;562;559;557;624;78;78;78;78;78;78;624;557;559;631;636;1090;,0;1;3;4;5;6;7;8;11;14;18;19;20;21;22;23;24;25;29;32;35;37;38;
17052,43.000000,3115;,1029;575;574;568;565;564;18;18;18;18;18;18;18;18;18;18;18;18;18;18;18;564;565;569;570;571;632;636;1090;,0;1;4;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;32;36;39;42;43;
17053,39.000000,3190;,1030;576;643;644;506;639;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;639;505;634;571;631;636;1090;,0;1;3;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;32;36;38;39;
17054,44.000000,3118;,1031;577;573;569;499;567;21;21;21;21;21;21;21;21;21;21;21;21;21;21;567;562;567;499;569;570;571;632;636;1090;,0;1;4;7;8;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;30;33;37;40;43;44;
17055,35.000000,3194;,1032;578;643;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;97;643;576;572;571;501;636;1090;,0;1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;29;32;33;34;35;
17056,40.000000,3128;,1033;579;580;545;577;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;31;577;576;572;571;631;636;1090;,0;1;4;5;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;30;33;37;39;40;
17057,45.000000,3114;,1034;580;575;574;568;565;564;563;17;17;17;17;17;17;17;17;17;563;564;565;569;570;571;632;636;1090;,0;1;5;8;10;12;13;15;16;17;18;19;20;21;22;23;24;25;27;28;31;34;38;41;44;45;
17058,26.000000,3187;,1035;581;575;528;573;572;571;501;636;90;90;90;90;90;90;90;90;90;636;1090;,0;1;4;5;7;10;13;14;15;16;17;18;19;20;21;22;23;24;25;26;
17059,36.000000,3129;,1036;582;579;578;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;32;578;576;637;571;501;636;1090;,0;1;4;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;33;34;35;36;
17060,41.000000,3180;,1037;583;540;622;623;627;484;629;83;83;83;83;83;83;83;83;83;83;629;628;632;571;631;636;1090;,0;1;2;4;7;10;12;14;15;16;17;18;19;20;21;22;23;24;25;28;31;34;38;40;41;
17061,46.000000,3232;,1038;584;605;604;399;537;610;679;681;135;135;681;691;486;480;479;479;479;629;628;632;636;1090;,0;1;6;9;11;15;16;19;22;23;24;25;28;29;31;32;33;34;36;39;42;45;46;
17062,42.000000,3174;,1039;585;401;590;589;591;613;615;622;623;77;77;77;623;623;624;557;559;631;636;1090;,0;1;2;4;7;10;13;15;18;21;22;23;24;25;26;29;33;36;39;41;42;
17063,47.000000,3243;,1040;586;588;397;398;403;404;405;488;682;692;146;146;146;692;691;481;483;480;479;479;629;628;632;636;1090;,0;1;4;7;9;12;15;16;17;18;21;22;23;24;25;28;30;31;33;34;35;37;40;43;46;47;
17064,38.000000,3177;,1041;587;592;591;613;615;622;555;624;626;80;626;485;628;631;571;501;636;1090;,0;1;4;7;10;12;15;18;20;23;24;25;27;28;31;35;36;37;38;
17065,43.000000,3107;,1042;588;397;604;399;537;536;438;437;556;10;556;556;557;490;631;571;631;636;1090;,0;1;4;5;7;11;14;16;20;23;24;25;26;29;31;32;36;40;42;43;
17066,48.000000,3112;,1043;589;591;613;615;622;555;556;560;561;15;561;494;493;564;565;569;570;571;632;636;1090;,0;1;4;7;9;12;15;18;21;23;24;25;26;28;30;31;34;37;41;44;47;48;
17067,44.000000,3104;,1044;590;589;591;441;440;439;614;619;552;553;7;553;496;556;557;490;631;571;631;636;1090;,0;1;4;7;9;11;13;15;18;21;23;24;25;26;27;30;32;33;37;41;43;44;
17068,32.000000,3117;,1045;591;613;615;622;555;624;557;559;566;20;566;500;501;636;1090;,0;1;4;6;9;12;14;18;21;23;24;25;27;30;31;32;
17069,39.000000,3111;,1046;592;591;441;440;439;438;437;556;560;14;14;560;558;491;559;566;500;501;636;1090;,0;1;4;6;8;10;12;16;19;22;23;24;25;27;29;30;32;34;37;38;39;
17070,34.000000,3110;,1047;593;595;612;614;554;437;437;556;557;559;13;559;566;500;501;636;1090;,0;1;4;7;9;12;13;14;17;20;23;24;25;27;29;32;33;34;
17071,49.000000,3102;,1048;594;593;595;617;619;552;550;551;5;5;5;551;551;551;563;564;565;569;570;571;632;636;1090;,0;1;4;7;10;12;15;18;21;22;23;24;25;26;27;29;31;32;35;38;42;45;48;49;
17072,33.000000,3121;,1049;595;617;619;552;553;560;558;491;559;566;500;570;24;570;570;500;500;501;636;1090;,0;1;4;6;9;11;13;15;17;18;20;22;23;24;25;26;27;28;31;32;33;
17073,40.000000,3244;,1050;596;612;614;622;623;627;484;480;479;693;147;147;147;693;479;478;477;503;502;501;636;1090;,0;1;4;6;9;12;15;17;19;20;21;22;23;24;25;26;29;31;32;35;38;39;40;
17074,45.000000,3178;,1051;597;599;617;619;614;622;623;627;81;81;81;627;484;485;628;631;571;631;636;1090;,0;1;4;7;9;12;15;18;21;22;23;24;25;27;30;31;34;38;42;44;45;
17075,37.000000,3125;,1052;598;620;621;547;549;551;563;564;565;568;574;28;28;28;28;574;532;569;499;500;501;636;1090;,0;1;3;4;6;8;11;13;15;16;18;20;21;22;23;24;25;27;28;29;32;35;36;37;
17076,50.000000,3100;,1053;599;598;620;621;547;549;3;3;3;3;3;3;3;3;3;3;3;3;3;549;551;563;564;565;569;570;571;632;636;1090;,0;1;4;6;7;9;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;30;32;33;36;39;43;46;49;50;
17077,46.000000,3106;,1054;600;605;604;399;537;610;615;622;555;9;555;555;624;557;490;631;571;631;636;1090;,0;1;4;7;9;13;14;17;20;23;24;25;26;28;32;34;35;39;43;45;46;
17078,51.000000,3173;,1055;601;600;605;604;399;537;610;615;622;76;622;555;624;557;559;631;571;632;636;1090;,0;1;4;7;10;12;16;17;20;23;24;25;28;30;34;37;40;44;47;50;51;
17079,41.000000,3255;,1056;602;607;606;403;404;405;488;682;692;694;539;704;158;704;703;478;478;477;503;502;501;636;1090;,0;1;4;7;8;11;12;13;14;17;20;21;23;24;25;28;29;30;32;33;36;39;40;41;
17080,47.000000,3242;,1057;603;602;607;606;403;404;405;488;487;681;691;145;691;486;480;479;629;628;632;571;631;636;1090;,0;1;4;7;10;11;14;15;16;18;20;23;24;25;26;28;29;31;34;37;40;44;46;47;
17081,31.000000,3108;,1058;604;399;537;610;615;622;555;624;557;11;557;490;631;636;1090;,0;1;3;7;8;11;14;17;19;23;24;25;27;28;30;31;
17082,52.000000,3103;,1059;605;604;399;537;610;615;439;614;619;552;6;552;553;560;561;492;562;567;499;569;570;571;632;636;1090;,0;1;4;6;10;11;14;15;17;20;23;24;25;27;29;31;33;34;35;37;38;41;45;48;51;52;
17083,42.000000,3101;,1060;606;403;611;610;615;439;614;619;552;550;4;4;550;560;558;491;559;566;500;501;636;1090;,0;1;2;4;7;10;11;13;16;19;22;23;24;25;28;30;32;33;35;37;40;41;42;
17084,43.000000,3254;,1061;607;606;403;404;405;488;682;692;694;693;703;157;703;478;477;503;502;501;500;501;636;1090;,0;1;4;5;8;9;10;11;14;17;20;23;24;25;26;28;29;32;35;38;41;42;43;
17085,48.000000,3105;,1062;608;613;440;440;439;614;554;8;8;8;8;8;8;8;8;8;8;8;554;437;437;437;556;557;490;631;571;631;636;1090;,0;1;4;5;6;8;10;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;31;34;36;37;41;45;47;48;
17086,53.000000,3257;,1063;609;611;680;488;682;692;694;539;704;706;160;160;706;705;635;634;571;570;571;632;636;1090;,0;1;4;7;9;10;13;16;17;19;22;23;24;25;28;31;34;38;42;46;49;52;53;
17087,29.000000,3122;,1064;610;615;622;555;624;557;490;631;571;25;571;571;501;636;1090;,0;1;4;7;10;12;16;18;19;23;24;25;26;27;28;29;
17088,44.000000,3258;,1065;611;680;488;682;692;694;539;704;706;475;707;161;707;476;477;503;502;501;500;501;636;1090;,0;1;4;6;7;10;13;14;16;19;22;23;24;25;26;29;30;33;36;39;42;43;44;
17089,49.000000,3176;,1066;612;614;554;625;79;79;79;79;79;79;79;79;79;79;79;79;79;79;79;79;625;555;556;557;559;631;571;631;636;1090;,0;1;3;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;32;35;38;42;46;48;49;
17090,54.000000,3172;,1067;613;440;612;617;433;616;620;621;75;75;75;75;75;75;75;75;75;75;621;547;549;551;563;564;565;569;570;571;632;636;1090;,0;1;2;4;7;8;11;13;14;15;16;17;18;19;20;21;22;23;24;25;27;29;32;34;36;37;40;43;47;50;53;54;
17091,30.000000,3182;,1068;614;554;437;437;556;557;490;631;85;85;85;85;85;85;85;85;85;631;490;631;636;1090;,0;1;4;5;6;9;12;14;15;16;17;18;19;20;21;22;23;24;25;26;27;29;30;
17092,45.000000,3256;,1069;615;615;622;623;627;484;480;479;693;703;705;159;705;476;477;503;502;501;500;501;636;1090;,0;1;2;5;8;11;13;15;16;17;20;23;24;25;27;30;31;34;37;40;43;44;45;
17093,50.000000,3126;,1070;616;618;552;553;560;561;494;493;497;498;533;532;531;529;528;575;29;575;528;528;573;572;571;631;571;631;636;1090;,0;1;3;6;8;10;12;13;15;16;17;18;19;20;21;22;23;24;25;26;27;29;32;35;39;43;47;49;50;
17094,55.000000,3098;,1071;617;619;552;548;547;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;547;549;551;563;562;493;564;565;569;570;571;632;636;1090;,0;1;3;6;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;30;32;34;35;37;38;41;44;48;51;54;55;
17095,26.000000,3187;,1072;618;552;435;554;437;437;556;557;559;631;636;90;636;1090;,0;1;4;5;7;8;9;12;15;18;21;23;24;25;26;
17096,31.000000,3188;,1073;619;619;552;553;560;558;491;559;631;571;637;91;637;637;571;501;636;1090;,0;1;2;5;7;9;11;13;14;17;21;23;24;25;26;28;29;30;31;
17097,46.000000,3099;,1074;620;621;547;548;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;548;547;549;551;563;562;567;499;500;501;636;1090;,0;1;2;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;28;31;33;35;36;38;41;44;45;46;
17098,51.000000,3132;,1075;621;547;549;551;563;564;565;568;574;575;581;35;581;575;528;528;528;528;573;569;570;571;631;636;1090;,0;1;3;5;8;10;12;13;15;17;20;23;24;25;28;29;30;31;32;34;37;40;44;48;50;51;
17099,56.000000,3191;,1076;622;623;627;484;480;479;478;477;504;635;640;94;94;640;635;634;635;634;571;570;571;632;636;1090;,0;1;4;7;9;11;12;15;17;18;19;22;23;24;25;28;31;34;37;41;45;49;52;55;56;
17100,32.000000,3184;,1077;623;627;484;629;633;503;502;503;633;87;633;632;636;1090;,0;1;4;6;8;11;14;17;20;23;24;25;28;31;32;
17101,37.000000,3197;,1078;624;557;490;631;571;637;644;646;100;100;100;100;646;646;644;637;571;501;636;1090;,0;1;5;7;8;12;14;17;20;21;22;23;24;25;26;29;32;34;35;36;37;
17102,47.000000,3192;,1079;625;555;624;626;485;628;632;502;634;505;639;641;95;641;639;505;505;634;571;501;501;501;500;501;636;1090;,0;1;2;4;7;9;10;13;15;17;19;20;23;24;25;28;29;30;32;36;37;38;39;42;45;46;47;
17103,52.000000,3165;,1080;626;624;555;625;554;614;68;68;68;68;68;68;68;68;68;68;68;68;614;554;437;556;557;559;631;571;631;636;1090;,0;1;4;6;7;9;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;29;32;35;38;41;45;49;51;52;
17104,57.000000,3189;,1081;627;484;480;479;478;477;476;707;638;92;92;92;92;92;92;638;638;638;640;635;634;571;570;571;632;636;1090;,0;1;3;5;6;9;11;14;15;18;19;20;21;22;23;24;25;26;27;32;35;38;42;46;50;53;56;57;
17105,33.000000,3179;,1082;628;485;485;485;628;629;628;629;628;629;628;82;628;628;632;636;1090;,0;1;2;3;4;5;8;11;14;17;20;23;24;25;26;29;32;33;
17106,48.000000,3131;,1083;629;628;632;571;637;576;578;580;34;34;34;580;545;577;576;572;570;500;499;500;501;636;1090;,0;1;4;7;10;12;15;18;21;22;23;24;25;26;28;31;33;36;37;40;43;46;47;48;
17107,53.000000,3170;,1084;630;557;556;496;553;552;619;73;73;73;73;73;73;73;73;73;73;73;619;619;554;437;556;557;559;631;571;631;636;1090;,0;1;3;6;7;8;10;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;30;33;36;39;42;46;50;52;53;
17108,58.000000,3376;,1087;633;478;477;476;707;638;825;279;279;279;279;279;279;279;279;279;825;638;640;635;634;571;570;571;632;636;1090;,0;1;3;5;8;9;12;15;16;17;18;19;20;21;22;23;24;25;28;33;36;39;43;47;51;54;57;58;
17109,34.000000,3185;,1088;634;635;634;571;631;571;634;88;634;634;502;632;636;1090;,0;1;4;7;11;15;19;23;24;25;26;28;30;33;34;
17110,49.000000,3130;,1089;635;634;637;576;578;579;33;33;33;33;33;33;33;579;578;576;572;570;500;499;500;501;636;1090;,0;1;4;7;10;13;17;18;19;20;21;22;23;24;25;29;32;34;37;38;41;44;47;48;49;
17111,54.000000,3245;,1092;638;707;475;706;704;539;694;148;148;148;148;148;148;148;148;148;148;694;693;479;478;633;632;628;631;571;631;636;1090;,0;1;4;5;8;11;13;14;15;16;17;18;19;20;21;22;23;24;25;28;29;32;34;37;40;43;47;51;53;54;
17112,59.000000,3196;,1093;639;641;646;645;99;99;99;99;99;99;99;99;99;99;99;99;99;99;645;578;576;637;571;634;571;570;571;632;636;1090;,0;1;4;7;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;34;36;40;44;48;52;55;58;59;
17113,35.000000,3180;,1094;640;639;505;634;502;632;628;629;628;629;83;629;633;632;636;1090;,0;1;4;5;7;9;11;14;17;20;23;24;25;28;31;34;35;
17114,40.000000,3204;,1095;641;646;653;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;107;653;653;646;644;637;571;501;636;1090;,0;1;4;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;32;35;37;38;39;40;
17115,50.000000,3198;,1096;642;642;641;646;645;647;101;101;101;101;101;101;101;101;101;101;647;524;524;578;576;572;570;500;499;500;501;636;1090;,0;1;2;5;8;11;14;15;16;17;18;19;20;21;22;23;24;25;26;27;30;33;35;38;39;42;45;48;49;50;
17116,55.000000,3250;,1097;643;644;506;505;504;477;478;703;704;538;699;153;153;699;538;704;703;478;633;629;628;631;571;631;636;1090;,0;1;4;6;8;11;12;14;15;18;21;22;23;24;25;26;29;32;33;35;38;41;44;48;52;54;55;
17117,36.000000,3177;,1098;644;637;571;632;628;485;626;80;80;80;80;80;80;80;80;80;626;626;485;628;632;636;1090;,0;1;4;6;9;12;13;15;16;17;18;19;20;21;22;23;24;25;26;28;29;32;35;36;
17118,41.000000,3203;,1099;645;652;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;106;652;645;646;644;637;571;501;636;1090;,0;1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;30;33;36;38;39;40;41;
17119,51.000000,3208;,1100;646;645;652;525;657;111;111;111;111;111;111;111;111;111;111;111;111;111;111;111;657;647;524;578;576;572;570;500;499;500;501;636;1090;,0;1;4;6;7;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;27;28;31;34;36;39;40;43;46;49;50;51;
17120,56.000000,3193;,1101;647;645;646;641;642;96;96;96;96;96;96;96;96;96;96;96;642;640;635;504;477;503;502;632;628;631;571;631;636;1090;,0;1;4;7;10;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;32;33;34;37;39;42;45;49;53;55;56;
17121,32.000000,3181;,1102;648;641;639;505;634;502;632;628;485;485;489;630;84;630;489;631;636;1090;,0;1;4;7;8;10;12;14;17;18;19;21;23;24;25;27;29;31;32;
17122,42.000000,3199;,1103;649;648;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;102;648;641;639;505;634;502;632;636;1090;,0;1;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;32;34;36;38;41;42;
17123,52.000000,3133;,1104;650;655;451;452;525;657;647;579;582;36;36;36;36;36;36;582;580;545;577;576;572;570;500;499;500;501;636;1090;,0;1;4;5;7;9;11;13;15;18;19;20;21;22;23;24;25;29;30;32;35;37;40;41;44;47;50;51;52;
17124,57.000000,3252;,1105;651;649;825;638;815;472;813;701;155;155;155;155;701;474;706;704;703;478;633;629;628;631;571;631;636;1090;,0;1;4;7;10;14;15;17;20;21;22;23;24;25;26;28;31;34;35;37;40;43;46;50;54;56;57;
17125,28.000000,3182;,1106;652;645;578;576;572;570;500;500;566;559;631;85;631;636;1090;,0;1;3;6;9;11;14;15;16;18;20;23;24;25;27;28;
17126,33.000000,3109;,1107;653;646;644;637;571;631;489;490;491;558;12;558;491;490;631;636;1090;,0;1;4;7;10;12;16;18;19;21;23;24;25;27;29;30;32;33;
17127,38.000000,3186;,1108;654;452;452;525;524;578;576;637;634;635;89;635;504;477;503;633;632;636;1090;,0;1;2;3;5;8;11;14;17;20;23;24;25;26;27;28;31;34;37;38;
17128,43.000000,3364;,1109;655;650;648;649;825;638;815;472;813;267;813;473;475;476;477;503;502;501;636;1090;,0;1;4;7;10;13;16;20;21;23;24;25;26;29;31;34;35;38;41;42;43;
17129,53.000000,3207;,1110;656;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;110;656;656;579;578;576;572;570;500;499;500;501;636;1090;,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;33;36;38;41;42;45;48;51;52;53;
17130,58.000000,3377;,1111;657;525;652;653;648;649;825;826;280;280;280;280;280;826;638;707;476;477;503;502;632;628;631;571;631;636;1090;,0;1;3;4;7;10;13;16;19;20;21;22;23;24;25;28;31;32;35;36;39;41;44;47;51;55;57;58;
17131,34.000000,3118;,1112;658;656;579;580;545;577;530;529;531;532;533;498;499;567;21;567;566;631;636;1090;,0;1;4;7;10;11;13;14;16;17;18;19;20;21;23;24;25;28;31;33;34;
17132,29.000000,3183;,1113;659;657;647;524;578;576;572;571;632;86;86;86;632;636;1090;,0;1;4;6;7;10;13;15;18;21;22;23;24;25;28;29;
17133,39.000000,3123;,1114;660;656;579;578;577;573;569;572;26;572;572;571;501;502;632;636;1090;,0;1;3;6;10;13;16;19;23;24;25;26;29;30;33;35;38;39;
17134,44.000000,3200;,1115;661;658;659;654;451;655;650;648;649;103;103;103;649;642;640;639;505;634;502;501;636;1090;,0;1;3;6;9;11;12;15;18;21;22;23;24;25;28;31;34;35;37;39;42;43;44;
17135,54.000000,3206;,1116;662;654;451;655;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;109;655;653;646;644;637;571;501;500;499;500;501;636;1090;,0;1;4;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;34;37;39;40;43;46;49;52;53;54;
17136,59.000000,3211;,1117;663;449;449;450;451;452;525;657;656;660;114;114;114;114;114;114;114;660;656;579;578;576;572;570;500;566;631;571;631;636;1090;,0;1;2;3;5;6;8;10;12;15;17;18;19;20;21;22;23;24;25;27;30;34;37;39;42;43;45;48;52;56;58;59;
17137,35.000000,3127;,1118;664;662;654;452;452;525;524;578;577;576;30;576;576;637;571;501;501;636;1090;,0;1;4;7;8;9;11;14;17;20;23;24;25;26;29;31;32;33;34;35;
17138,45.000000,3201;,1119;665;663;655;650;104;104;104;104;104;104;104;104;104;104;104;104;104;104;650;650;648;641;639;505;634;502;501;636;1090;,0;1;4;7;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;29;32;35;36;38;40;43;44;45;
17139,55.000000,3209;,1120;666;510;658;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;112;658;656;579;578;576;572;570;500;499;500;501;636;1090;,0;1;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;28;31;35;38;40;43;44;47;50;53;54;55;
