arc_id,agent_index
(613_615_32_34),1516;3305;5094;6883;8672;10461;12250;14039;15828;17617;
(613_615_34_36),1158;2947;4736;6525;8314;10103;11892;13681;15470;17259;
(613_615_35_37),1161;2950;4739;6528;8317;10106;11895;13684;15473;17262;
(613_615_37_39),1156;2945;4734;6523;8312;10101;11890;13679;15468;17257;
(613_615_38_40),1271;3060;4849;6638;8427;10216;12005;13794;15583;17372;
(613_615_39_41),1455;3244;5033;6822;8611;10400;12189;13978;15767;17556;
(613_615_3_5),427;2216;4005;5794;7583;9372;11161;12950;14739;16528;
(613_615_45_47),1699;3488;5277;7066;8855;10644;12433;14222;16011;17800;
(613_615_4_6),49;285;966;1838;2074;2755;3627;3863;4544;5416;5652;6333;7205;7441;8122;8994;9230;9911;10783;11019;11700;12572;12808;13489;14361;14597;15278;16150;16386;17067;
(613_615_5_7),183;1073;1972;2862;3761;4651;5550;6440;7339;8229;9128;10018;10917;11807;12706;13596;14495;15385;16284;17174;
(613_615_7_9),283;745;964;2072;2534;2753;3861;4323;4542;5650;6112;6331;7439;7901;8120;9228;9690;9909;11017;11479;11698;12806;13268;13487;14595;15057;15276;16384;16846;17065;
(613_615_8_10),748;2537;4326;6115;7904;9693;11482;13271;15060;16849;
(613_615_9_11),166;861;1955;2650;3744;4439;5533;6228;7322;8017;9111;9806;10900;11595;12689;13384;14478;15173;16267;16962;
(613_67_10_11),281;2070;3859;5648;7437;9226;11015;12804;14593;16382;
(613_67_12_13),484;2273;4062;5851;7640;9429;11218;13007;14796;16585;
(613_67_13_14),655;2444;4233;6022;7811;9600;11389;13178;14967;16756;
(613_67_15_16),525;2314;4103;5892;7681;9470;11259;13048;14837;16626;
(613_67_16_17),742;2531;4320;6109;7898;9687;11476;13265;15054;16843;
(613_67_19_20),867;2656;4445;6234;8023;9812;11601;13390;15179;16968;
(613_67_27_28),1163;2952;4741;6530;8319;10108;11897;13686;15475;17264;
(613_67_29_30),1276;3065;4854;6643;8432;10221;12010;13799;15588;17377;
(613_67_31_32),1450;3239;5028;6817;8606;10395;12184;13973;15762;17551;
(613_67_32_33),1339;3128;4917;6706;8495;10284;12073;13862;15651;17440;
(613_67_33_34),1402;1444;3191;3233;4980;5022;6769;6811;8558;8600;10347;10389;12136;12178;13925;13967;15714;15756;17503;17545;
(613_67_34_35),1699;3488;5277;7066;8855;10644;12433;14222;16011;17800;
(613_67_35_36),1455;3244;5033;6822;8611;10400;12189;13978;15767;17556;
(613_67_37_38),1542;3331;5120;6909;8698;10487;12276;14065;15854;17643;
(613_67_5_6),166;1955;3744;5533;7322;9111;10900;12689;14478;16267;
(613_67_7_8),42;1831;3620;5409;7198;8987;10776;12565;14354;16143;
(613_67_8_9),1066;2855;4644;6433;8222;10011;11800;13589;15378;17167;
(614_439_11_13),597;2386;4175;5964;7753;9542;11331;13120;14909;16698;
(614_439_16_18),174;1963;3752;5541;7330;9119;10908;12697;14486;16275;
(614_439_18_20),80;1869;3658;5447;7236;9025;10814;12603;14392;16181;
(614_439_21_23),564;1379;2353;3168;4142;4957;5931;6746;7720;8535;9509;10324;11298;12113;13087;13902;14876;15691;16665;17480;
(614_439_22_24),1440;1514;3229;3303;5018;5092;6807;6881;8596;8670;10385;10459;12174;12248;13963;14037;15752;15826;17541;17615;
(614_439_23_25),1574;3363;5152;6941;8730;10519;12308;14097;15886;17675;
(614_439_24_26),1337;1459;3126;3248;4915;5037;6704;6826;8493;8615;10282;10404;12071;12193;13860;13982;15649;15771;17438;17560;
(614_439_25_27),1384;1549;3173;3338;4962;5127;6751;6916;8540;8705;10329;10494;12118;12283;13907;14072;15696;15861;17485;17650;
(614_439_26_28),1445;1519;3234;3308;5023;5097;6812;6886;8601;8675;10390;10464;12179;12253;13968;14042;15757;15831;17546;17620;
(614_439_27_29),1335;1457;3124;3246;4913;5035;6702;6824;8491;8613;10280;10402;12069;12191;13858;13980;15647;15769;17436;17558;
(614_439_28_30),1402;1518;3191;3307;4980;5096;6769;6885;8558;8674;10347;10463;12136;12252;13925;14041;15714;15830;17503;17619;
(614_439_29_31),1453;3242;5031;6820;8609;10398;12187;13976;15765;17554;
(614_439_30_32),1330;1452;3119;3241;4908;5030;6697;6819;8486;8608;10275;10397;12064;12186;13853;13975;15642;15764;17431;17553;
(614_439_32_34),1542;3331;5120;6909;8698;10487;12276;14065;15854;17643;
(614_439_35_37),1343;3132;4921;6710;8499;10288;12077;13866;15655;17444;
(614_439_36_38),1334;3123;4912;6701;8490;10279;12068;13857;15646;17435;
(614_439_37_39),621;2410;4199;5988;7777;9566;11355;13144;14933;16722;
(614_439_38_40),1345;3134;4923;6712;8501;10290;12079;13868;15657;17446;
(614_439_39_41),1467;3256;5045;6834;8623;10412;12201;13990;15779;17568;
(614_439_40_42),1544;3333;5122;6911;8700;10489;12278;14067;15856;17645;
(614_439_41_43),626;2415;4204;5993;7782;9571;11360;13149;14938;16727;
(614_439_43_45),1536;3325;5114;6903;8692;10481;12270;14059;15848;17637;
(614_439_4_6),547;2336;4125;5914;7703;9492;11281;13070;14859;16648;
(614_439_5_7),604;1046;2393;2835;4182;4624;5971;6413;7760;8202;9549;9991;11338;11780;13127;13569;14916;15358;16705;17147;
(614_439_8_10),602;2391;4180;5969;7758;9547;11336;13125;14914;16703;
(614_439_9_11),129;1918;3707;5496;7285;9074;10863;12652;14441;16230;
(614_554_10_13),983;2772;4561;6350;8139;9928;11717;13506;15295;17084;
(614_554_11_14),44;1833;3622;5411;7200;8989;10778;12567;14356;16145;
(614_554_12_15),171;1960;3749;5538;7327;9116;10905;12694;14483;16272;
(614_554_13_16),287;827;2076;2616;3865;4405;5654;6194;7443;7983;9232;9772;11021;11561;12810;13350;14599;15139;16388;16928;
(614_554_14_17),45;288;1834;2077;3623;3866;5412;5655;7201;7444;8990;9233;10779;11022;12568;12811;14357;14600;16146;16389;
(614_554_15_18),303;2092;3881;5670;7459;9248;11037;12826;14615;16404;
(614_554_17_20),164;1953;3742;5531;7320;9109;10898;12687;14476;16265;
(614_554_18_21),167;401;1956;2190;3745;3979;5534;5768;7323;7557;9112;9346;10901;11135;12690;12924;14479;14713;16268;16502;
(614_554_1_4),308;770;989;2097;2559;2778;3886;4348;4567;5675;6137;6356;7464;7926;8145;9253;9715;9934;11042;11504;11723;12831;13293;13512;14620;15082;15301;16409;16871;17090;
(614_554_21_24),719;1183;1653;1751;2508;2972;3442;3540;4297;4761;5231;5329;6086;6550;7020;7118;7875;8339;8809;8907;9664;10128;10598;10696;11453;11917;12387;12485;13242;13706;14176;14274;15031;15495;15965;16063;16820;17284;17754;17852;
(614_554_22_25),1293;3082;4871;6660;8449;10238;12027;13816;15605;17394;
(614_554_23_26),179;1749;1968;3538;3757;5327;5546;7116;7335;8905;9124;10694;10913;12483;12702;14272;14491;16061;16280;17850;
(614_554_24_27),1291;3080;4869;6658;8447;10236;12025;13814;15603;17392;
(614_554_25_28),877;1001;2666;2790;4455;4579;6244;6368;8033;8157;9822;9946;11611;11735;13400;13524;15189;15313;16978;17102;
(614_554_26_29),1167;1635;1744;2956;3424;3533;4745;5213;5322;6534;7002;7111;8323;8791;8900;10112;10580;10689;11901;12369;12478;13690;14158;14267;15479;15947;16056;17268;17736;17845;
(614_554_27_30),1061;1745;2850;3534;4639;5323;6428;7112;8217;8901;10006;10690;11795;12479;13584;14268;15373;16057;17162;17846;
(614_554_29_32),855;2644;4433;6222;8011;9800;11589;13378;15167;16956;
(614_554_2_5),189;1978;3767;5556;7345;9134;10923;12712;14501;16290;
(614_554_30_33),1068;2857;4646;6435;8224;10013;11802;13591;15380;17169;
(614_554_31_34),1072;1292;2861;3081;4650;4870;6439;6659;8228;8448;10017;10237;11806;12026;13595;13815;15384;15604;17173;17393;
(614_554_32_35),856;2645;4434;6223;8012;9801;11590;13379;15168;16957;
(614_554_33_36),858;1177;2647;2966;4436;4755;6225;6544;8014;8333;9803;10122;11592;11911;13381;13700;15170;15489;16959;17278;
(614_554_35_38),860;2649;4438;6227;8016;9805;11594;13383;15172;16961;
(614_554_36_39),1273;3062;4851;6640;8429;10218;12007;13796;15585;17374;
(614_554_37_40),865;2654;4443;6232;8021;9810;11599;13388;15177;16966;
(614_554_38_41),868;2657;4446;6235;8024;9813;11602;13391;15180;16969;
(614_554_39_42),869;1274;2658;3063;4447;4852;6236;6641;8025;8430;9814;10219;11603;12008;13392;13797;15181;15586;16970;17375;
(614_554_3_6),65;306;987;1854;2095;2776;3643;3884;4565;5432;5673;6354;7221;7462;8143;9010;9251;9932;10799;11040;11721;12588;12829;13510;14377;14618;15299;16166;16407;17088;
(614_554_43_46),1606;3395;5184;6973;8762;10551;12340;14129;15918;17707;
(614_554_4_7),187;1976;3765;5554;7343;9132;10921;12710;14499;16288;
(614_554_6_9),290;2079;3868;5657;7446;9235;11024;12813;14602;16391;
(614_554_7_10),
(614_554_9_12),48;968;1837;2757;3626;4546;5415;6335;7204;8124;8993;9913;10782;11702;12571;13491;14360;15280;16149;17069;
(614_612_10_12),
(614_612_13_15),600;2389;4178;5967;7756;9545;11334;13123;14912;16701;
(614_612_17_19),478;2267;4056;5845;7634;9423;11212;13001;14790;16579;
(614_612_18_20),557;2346;4135;5924;7713;9502;11291;13080;14869;16658;
(614_612_1_3),542;2331;4120;5909;7698;9487;11276;13065;14854;16643;
(614_612_20_22),488;2277;4066;5855;7644;9433;11222;13011;14800;16589;
(614_612_21_23),490;2279;4068;5857;7646;9435;11224;13013;14802;16591;
(614_612_22_24),491;2280;4069;5858;7647;9436;11225;13014;14803;16592;
(614_612_23_25),494;2283;4072;5861;7650;9439;11228;13017;14806;16595;
(614_612_24_26),496;2285;4074;5863;7652;9441;11230;13019;14808;16597;
(614_612_25_27),498;1404;2287;3193;4076;4982;5865;6771;7654;8560;9443;10349;11232;12138;13021;13927;14810;15716;16599;17505;
(614_612_26_28),500;2289;4078;5867;7656;9445;11234;13023;14812;16601;
(614_612_27_29),664;2453;4242;6031;7820;9609;11398;13187;14976;16765;
(614_612_28_30),504;1406;2293;3195;4082;4984;5871;6773;7660;8562;9449;10351;11238;12140;13027;13929;14816;15718;16605;17507;
(614_612_29_31),509;2298;4087;5876;7665;9454;11243;13032;14821;16610;
(614_612_2_4),
(614_612_30_32),624;2413;4202;5991;7780;9569;11358;13147;14936;16725;
(614_612_31_33),506;1401;2295;3190;4084;4979;5873;6768;7662;8557;9451;10346;11240;12135;13029;13924;14818;15713;16607;17502;
(614_612_32_34),507;2296;4085;5874;7663;9452;11241;13030;14819;16608;
(614_612_33_35),670;2459;4248;6037;7826;9615;11404;13193;14982;16771;
(614_612_34_36),653;2442;4231;6020;7809;9598;11387;13176;14965;16754;
(614_612_35_37),682;1408;1554;2471;3197;3343;4260;4986;5132;6049;6775;6921;7838;8564;8710;9627;10353;10499;11416;12142;12288;13205;13931;14077;14994;15720;15866;16783;17509;17655;
(614_612_37_39),632;2421;4210;5999;7788;9577;11366;13155;14944;16733;
(614_612_38_40),662;2451;4240;6029;7818;9607;11396;13185;14974;16763;
(614_612_39_41),691;2480;4269;6058;7847;9636;11425;13214;15003;16792;
(614_612_40_42),577;2366;4155;5944;7733;9522;11311;13100;14889;16678;
(614_612_41_43),579;2368;4157;5946;7735;9524;11313;13102;14891;16680;
(614_612_42_44),588;2377;4166;5955;7744;9533;11322;13111;14900;16689;
(614_612_43_45),591;2380;4169;5958;7747;9536;11325;13114;14903;16692;
(614_612_44_46),685;2474;4263;6052;7841;9630;11419;13208;14997;16786;
(614_612_45_47),592;2381;4170;5959;7748;9537;11326;13115;14904;16693;
(614_612_46_48),596;2385;4174;5963;7752;9541;11330;13119;14908;16697;
(614_612_47_49),593;2382;4171;5960;7749;9538;11327;13116;14905;16694;
(614_612_48_50),620;2409;4198;5987;7776;9565;11354;13143;14932;16721;
(614_612_49_51),631;2420;4209;5998;7787;9576;11365;13154;14943;16732;
(614_612_4_6),482;2271;4060;5849;7638;9427;11216;13005;14794;16583;
(614_612_50_52),696;2485;4274;6063;7852;9641;11430;13219;15008;16797;
(614_612_51_53),695;2484;4273;6062;7851;9640;11429;13218;15007;16796;
(614_612_52_54),698;2487;4276;6065;7854;9643;11432;13221;15010;16799;
(614_612_53_55),701;2490;4279;6068;7857;9646;11435;13224;15013;16802;
(614_612_5_7),
(614_612_8_10),633;831;2422;2620;4211;4409;6000;6198;7789;7987;9578;9776;11367;11565;13156;13354;14945;15143;16734;16932;
(614_614_13_14),288;2077;3866;5655;7444;9233;11022;12811;14600;16389;
(614_614_17_18),557;2346;4135;5924;7713;9502;11291;13080;14869;16658;
(614_614_21_22),827;1514;2616;3303;4405;5092;6194;6881;7983;8670;9772;10459;11561;12248;13350;14037;15139;15826;16928;17615;
(614_614_22_23),1574;3363;5152;6941;8730;10519;12308;14097;15886;17675;
(614_614_35_36),1334;3123;4912;6701;8490;10279;12068;13857;15646;17435;
(614_614_39_40),1544;3333;5122;6911;8700;10489;12278;14067;15856;17645;
(614_619_11_14),879;2668;4457;6246;8035;9824;11613;13402;15191;16980;
(614_619_13_16),762;981;2551;2770;4340;4559;6129;6348;7918;8137;9707;9926;11496;11715;13285;13504;15074;15293;16863;17082;
(614_619_15_18),965;2754;4543;6332;8121;9910;11699;13488;15277;17066;
(614_619_16_19),874;2663;4452;6241;8030;9819;11608;13397;15186;16975;
(614_619_17_20),980;2769;4558;6347;8136;9925;11714;13503;15292;17081;
(614_619_18_21),186;1975;3764;5553;7342;9131;10920;12709;14498;16287;
(614_619_21_24),399;2188;3977;5766;7555;9344;11133;12922;14711;16500;
(614_619_22_25),182;1971;3760;5549;7338;9127;10916;12705;14494;16283;
(614_619_27_30),181;1970;3759;5548;7337;9126;10915;12704;14493;16282;
(614_619_29_32),1633;3422;5211;7000;8789;10578;12367;14156;15945;17734;
(614_619_32_35),1628;3417;5206;6995;8784;10573;12362;14151;15940;17729;
(614_619_35_38),1626;3415;5204;6993;8782;10571;12360;14149;15938;17727;
(614_619_36_39),870;2659;4448;6237;8026;9815;11604;13393;15182;16971;
(614_619_4_7),309;2098;3887;5676;7465;9254;11043;12832;14621;16410;
(614_619_8_11),766;2555;4344;6133;7922;9711;11500;13289;15078;16867;
(614_622_10_13),1071;2860;4649;6438;8227;10016;11805;13594;15383;17172;
(614_622_12_15),972;2761;4550;6339;8128;9917;11706;13495;15284;17073;
(614_622_13_16),129;1918;3707;5496;7285;9074;10863;12652;14441;16230;
(614_622_16_19),59;1848;3637;5426;7215;9004;10793;12582;14371;16160;
(614_622_19_22),169;1958;3747;5536;7325;9114;10903;12692;14481;16270;
(614_622_1_4),67;1856;3645;5434;7223;9012;10801;12590;14379;16168;
(614_622_22_25),827;2616;4405;6194;7983;9772;11561;13350;15139;16928;
(614_622_23_26),1181;1651;2970;3440;4759;5229;6548;7018;8337;8807;10126;10596;11915;12385;13704;14174;15493;15963;17282;17752;
(614_622_24_27),741;2530;4319;6108;7897;9686;11475;13264;15053;16842;
(614_622_25_28),
(614_622_27_30),887;1634;2676;3423;4465;5212;6254;7001;8043;8790;9832;10579;11621;12368;13410;14157;15199;15946;16988;17735;
(614_622_28_31),159;1702;1948;3491;3737;5280;5526;7069;7315;8858;9104;10647;10893;12436;12682;14225;14471;16014;16260;17803;
(614_622_2_5),428;2217;4006;5795;7584;9373;11162;12951;14740;16529;
(614_622_30_33),769;2558;4347;6136;7925;9714;11503;13292;15081;16870;
(614_622_31_34),1165;1520;2954;3309;4743;5098;6532;6887;8321;8676;10110;10465;11899;12254;13688;14043;15477;15832;17266;17621;
(614_622_33_36),1092;2881;4670;6459;8248;10037;11826;13615;15404;17193;
(614_622_35_38),864;1643;2653;3432;4442;5221;6231;7010;8020;8799;9809;10588;11598;12377;13387;14166;15176;15955;16965;17744;
(614_622_45_48),1625;3414;5203;6992;8781;10570;12359;14148;15937;17726;
(614_622_46_49),1623;3412;5201;6990;8779;10568;12357;14146;15935;17724;
(614_622_5_8),426;2215;4004;5793;7582;9371;11160;12949;14738;16527;
(614_622_6_9),971;2760;4549;6338;8127;9916;11705;13494;15283;17072;
(614_622_9_12),750;2539;4328;6117;7906;9695;11484;13273;15062;16851;
(614_68_10_11),478;2267;4056;5845;7634;9423;11212;13001;14790;16579;
(614_68_11_12),288;2077;3866;5655;7444;9233;11022;12811;14600;16389;
(614_68_12_13),1001;2790;4579;6368;8157;9946;11735;13524;15313;17102;
(614_68_15_16),557;719;2346;2508;4135;4297;5924;6086;7713;7875;9502;9664;11291;11453;13080;13242;14869;15031;16658;16820;
(614_68_19_20),827;2616;4405;6194;7983;9772;11561;13350;15139;16928;
(614_68_27_28),1292;3081;4870;6659;8448;10237;12026;13815;15604;17393;
(614_68_29_30),1165;2954;4743;6532;8321;10110;11899;13688;15477;17266;
(614_68_31_32),1343;3132;4921;6710;8499;10288;12077;13866;15655;17444;
(614_68_32_33),1408;3197;4986;6775;8564;10353;12142;13931;15720;17509;
(614_68_33_34),1334;3123;4912;6701;8490;10279;12068;13857;15646;17435;
(614_68_36_37),1467;3256;5045;6834;8623;10412;12201;13990;15779;17568;
(614_68_37_38),1544;1606;3333;3395;5122;5184;6911;6973;8700;8762;10489;10551;12278;12340;14067;14129;15856;15918;17645;17707;
(614_68_6_7),48;1837;3626;5415;7204;8993;10782;12571;14360;16149;
(614_68_7_8),129;1918;3707;5496;7285;9074;10863;12652;14441;16230;
(614_68_9_10),287;2076;3865;5654;7443;9232;11021;12810;14599;16388;
(615_439_10_11),762;981;2551;2770;4340;4559;6129;6348;7918;8137;9707;9926;11496;11715;13285;13504;15074;15293;16863;17082;
(615_439_12_13),59;1848;3637;5426;7215;9004;10793;12582;14371;16160;
(615_439_13_14),186;1975;3764;5553;7342;9131;10920;12709;14498;16287;
(615_439_14_15),877;980;2666;2769;4455;4558;6244;6347;8033;8136;9822;9925;11611;11714;13400;13503;15189;15292;16978;17081;
(615_439_15_16),60;1849;3638;5427;7216;9005;10794;12583;14372;16161;
(615_439_17_18),597;2386;4175;5964;7753;9542;11331;13120;14909;16698;
(615_439_19_20),182;1971;3760;5549;7338;9127;10916;12705;14494;16283;
(615_439_1_2),190;309;1979;2098;3768;3887;5557;5676;7346;7465;9135;9254;10924;11043;12713;12832;14502;14621;16291;16410;
(615_439_21_22),866;2655;4444;6233;8022;9811;11600;13389;15178;16967;
(615_439_23_24),528;2317;4106;5895;7684;9473;11262;13051;14840;16629;
(615_439_24_25),747;2536;4325;6114;7903;9692;11481;13270;15059;16848;
(615_439_27_28),769;2558;4347;6136;7925;9714;11503;13292;15081;16870;
(615_439_28_29),207;1996;3785;5574;7363;9152;10941;12730;14519;16308;
(615_439_29_30),856;2645;4434;6223;8012;9801;11590;13379;15168;16957;
(615_439_2_3),
(615_439_31_32),1287;3076;4865;6654;8443;10232;12021;13810;15599;17388;
(615_439_33_34),570;870;2359;2659;4148;4448;5937;6237;7726;8026;9515;9815;11304;11604;13093;13393;14882;15182;16671;16971;
(615_439_35_36),1288;3077;4866;6655;8444;10233;12022;13811;15600;17389;
(615_439_43_44),672;1623;2461;3412;4250;5201;6039;6990;7828;8779;9617;10568;11406;12357;13195;14146;14984;15935;16773;17724;
(615_439_49_50),684;2473;4262;6051;7840;9629;11418;13207;14996;16785;
(615_439_4_5),766;2555;4344;6133;7922;9711;11500;13289;15078;16867;
(615_439_50_51),686;2475;4264;6053;7842;9631;11420;13209;14998;16787;
(615_439_5_6),1086;2875;4664;6453;8242;10031;11820;13609;15398;17187;
(615_439_8_9),879;2668;4457;6246;8035;9824;11613;13402;15191;16980;
(615_439_9_10),49;1838;3627;5416;7205;8994;10783;12572;14361;16150;
(615_536_23_25),1513;3302;5091;6880;8669;10458;12247;14036;15825;17614;
(615_536_39_41),1556;3345;5134;6923;8712;10501;12290;14079;15868;17657;
(615_536_42_44),1467;3256;5045;6834;8623;10412;12201;13990;15779;17568;
(615_610_11_14),602;2391;4180;5969;7758;9547;11336;13125;14914;16703;
(615_610_12_15),521;2310;4099;5888;7677;9466;11255;13044;14833;16622;
(615_610_13_16),866;2655;4444;6233;8022;9811;11600;13389;15178;16967;
(615_610_1_4),543;2332;4121;5910;7699;9488;11277;13066;14855;16644;
(615_610_21_24),1380;3169;4958;6747;8536;10325;12114;13903;15692;17481;
(615_610_23_26),1575;3364;5153;6942;8731;10520;12309;14098;15887;17676;
(615_610_24_27),1379;3168;4957;6746;8535;10324;12113;13902;15691;17480;
(615_610_25_28),612;1440;1514;2401;3229;3303;4190;5018;5092;5979;6807;6881;7768;8596;8670;9557;10385;10459;11346;12174;12248;13135;13963;14037;14924;15752;15826;16713;17541;17615;
(615_610_26_29),1377;1496;3166;3285;4955;5074;6744;6863;8533;8652;10322;10441;12111;12230;13900;14019;15689;15808;17478;17597;
(615_610_27_30),1390;1459;3179;3248;4968;5037;6757;6826;8546;8615;10335;10404;12124;12193;13913;13982;15702;15771;17491;17560;
(615_610_28_31),1384;1549;3173;3338;4962;5127;6751;6916;8540;8705;10329;10494;12118;12283;13907;14072;15696;15861;17485;17650;
(615_610_29_32),1445;1524;3234;3313;5023;5102;6812;6891;8601;8680;10390;10469;12179;12258;13968;14047;15757;15836;17546;17625;
(615_610_2_5),1088;2877;4666;6455;8244;10033;11822;13611;15400;17189;
(615_610_30_33),1335;1457;3124;3246;4913;5035;6702;6824;8491;8613;10280;10402;12069;12191;13858;13980;15647;15769;17436;17558;
(615_610_31_34),1518;1551;3307;3340;5096;5129;6885;6918;8674;8707;10463;10496;12252;12285;14041;14074;15830;15863;17619;17652;
(615_610_32_35),
(615_610_33_36),1452;3241;5030;6819;8608;10397;12186;13975;15764;17553;
(615_610_34_37),1516;3305;5094;6883;8672;10461;12250;14039;15828;17617;
(615_610_35_38),1391;3180;4969;6758;8547;10336;12125;13914;15703;17492;
(615_610_38_41),1343;3132;4921;6710;8499;10288;12077;13866;15655;17444;
(615_610_39_42),1344;1463;3133;3252;4922;5041;6711;6830;8500;8619;10289;10408;12078;12197;13867;13986;15656;15775;17445;17564;
(615_610_3_6),769;2558;4347;6136;7925;9714;11503;13292;15081;16870;
(615_610_40_43),1521;3310;5099;6888;8677;10466;12255;14044;15833;17622;
