space_time_arc, arc_flow
(584_584_39_40),4.000000
(584_586_27_31),0.000000
(585_39_30_31),2.980117
(585_39_37_38),1.019853
(585_401_39_40),1.019853
(585_586_34_37),0.000000
(585_587_21_24),0.000000
(585_587_24_27),4.000000
(585_587_25_28),0.000000
(585_587_28_31),0.000000
(585_587_31_34),1.774876
(585_587_34_37),0.000000
(585_587_40_43),2.980117
(585_587_42_45),4.000000
(585_587_44_47),4.000000
(585_587_46_49),3.999969
(586_40_37_38),0.000000
(586_584_23_27),0.000000
(586_585_21_24),8.000000
(586_585_25_28),0.000000
(586_585_28_31),1.774876
(586_585_31_34),0.000000
(586_585_39_42),4.000000
(586_586_22_23),0.000000
(586_586_39_40),0.000000
(586_588_30_33),4.000000
(586_588_40_43),0.000000
(586_588_44_47),4.000000
(587_41_27_28),4.000000
(587_41_34_35),0.000000
(587_41_37_38),0.000000
(587_585_31_34),0.000000
(587_587_39_40),0.000000
(587_604_21_24),3.998506
(587_604_22_25),0.000000
(587_604_24_27),0.000000
(587_604_25_28),4.000000
(587_604_28_31),0.000000
(587_604_29_32),0.000000
(587_604_31_34),0.000000
(587_604_34_37),1.774876
(587_604_39_42),4.000000
(587_604_40_43),0.000000
(587_604_42_45),0.000000
(587_604_43_46),2.980117
(587_604_44_47),4.000000
(587_604_45_48),4.000000
(587_604_46_49),0.000000
(587_604_47_50),4.000000
(587_604_48_51),0.000000
(587_604_49_52),3.999969
(587_604_50_53),3.999865
(587_604_51_54),3.998937
(588_397_22_25),0.000000
(588_397_39_42),4.000000
(588_397_40_43),0.000000
(588_397_43_46),0.000000
(588_397_47_50),4.000000
(588_42_37_38),0.000000
(588_584_32_37),4.000000
(588_586_25_28),1.774876
(588_588_24_25),1.774876
(588_588_39_40),0.000000
(589_43_35_36),2.447336
(589_43_37_38),1.552549
(589_589_39_40),1.552549
(589_590_22_25),0.000000
(589_590_29_32),3.999969
(589_590_33_36),0.000000
(589_590_42_45),4.000000
(59_59_34_35),3.998506
(59_59_35_36),3.998506
(59_59_36_37),3.998506
(59_59_37_38),3.998506
(59_605_38_39),3.998506
(590_401_25_27),0.000000
(590_401_27_29),4.000000
(590_401_34_36),1.019853
(590_401_45_47),4.000000
(590_44_36_37),0.000000
(590_44_37_38),4.000000
(590_590_21_22),0.000000
(590_590_39_40),4.000000
(590_592_22_25),1.021603
(590_776_32_35),3.999969
(591_45_34_35),3.999622
(591_45_37_38),0.000000
(591_589_26_29),3.999969
(591_589_32_35),2.447336
(591_591_22_23),0.000000
(591_591_33_34),1.552549
(591_591_39_40),0.000000
(591_592_21_24),2.980117
(591_592_23_26),0.000000
(591_592_34_37),0.000000
(592_46_37_38),0.000000
(592_587_24_27),2.980117
(592_587_26_29),0.000000
(592_587_31_34),0.000000
(592_592_39_40),4.000000
(592_592_40_41),4.000000
(592_609_21_24),1.162924
(592_609_22_25),0.000000
(592_609_25_28),1.021603
(592_609_42_45),3.999622
(593_594_28_31),4.000000
(593_594_31_34),4.000000
(594_427_22_23),4.000000
(594_48_34_35),4.000000
(594_589_30_33),0.000000
(594_589_31_34),4.000000
(594_589_39_42),4.000000
(595_49_37_38),3.998937
(596_441_29_30),2.447336
(596_441_31_32),3.999622
(596_441_39_40),0.000000
(596_441_40_41),3.999865
(596_441_42_43),3.998937
(596_50_36_37),0.000000
(596_50_37_38),3.999865
(596_596_39_40),3.999865
(596_613_21_24),2.978397
(599_432_22_24),2.447336
(599_432_25_27),4.000000
(60_60_35_36),1.021603
(60_60_36_37),4.000000
(60_60_37_38),4.000000
(60_606_29_38),0.000000
(60_606_38_39),4.000000
(600_54_27_28),4.000000
(600_600_22_23),0.000000
(600_601_28_31),2.837007
(600_601_30_33),4.000000
(600_602_21_24),3.999566
(600_602_28_31),0.000000
(600_602_34_37),2.837007
(600_602_39_42),4.000000
(600_602_43_46),4.000000
(600_602_45_48),4.000000
(600_605_23_26),0.000000
(601_55_33_34),4.000000
(601_600_21_24),4.000000
(601_600_24_27),4.000000
(601_600_25_28),2.837007
(601_600_31_34),2.837007
(601_600_40_43),4.000000
(601_601_39_40),4.000000
(601_603_30_33),3.999947
(602_56_36_37),1.162924
(602_56_37_38),2.837007
(602_602_22_23),0.000000
(602_602_39_40),2.837007
(602_607_23_26),0.000000
(602_607_24_27),7.999566
(602_607_27_30),0.000000
(602_607_31_34),0.000000
(602_607_39_42),1.162924
(602_607_40_43),2.837007
(602_607_42_45),4.000000
(602_607_43_46),3.999947
(602_607_45_48),4.000000
(602_607_46_49),4.000000
(602_607_48_51),4.000000
(602_607_51_54),3.999107
(602_671_24_27),3.999949
(603_57_33_34),3.999947
(603_602_24_27),0.000000
(603_602_40_43),3.999947
(603_603_22_23),0.000000
(603_603_23_24),0.000000
(603_603_39_40),3.999947
(604_397_39_40),2.225124
(604_58_35_36),2.225124
(604_58_36_37),0.000000
(604_58_37_38),1.774876
(604_604_39_40),1.774876
(604_604_43_44),2.020685
(604_605_24_27),3.998506
(604_605_27_30),0.000000
(604_605_28_31),0.000000
(604_605_31_34),0.000000
(604_605_34_37),0.000000
(604_605_44_47),2.020685
(604_606_24_27),0.000000
(604_606_25_28),0.000000
(604_606_27_30),1.162924
(604_606_28_31),4.000000
(604_606_29_32),0.000000
(604_606_31_34),1.021603
(604_606_32_35),0.000000
(604_606_33_36),0.000000
(604_606_34_37),0.000000
(604_606_38_41),0.000000
(604_606_39_42),0.000000
(604_606_40_43),1.774876
(604_606_41_44),2.225124
(604_606_42_45),4.000000
(604_606_43_46),3.998506
(604_606_44_47),0.643425
(604_606_45_48),2.484691
(604_606_46_49),4.495426
(604_606_47_50),4.000000
(604_606_48_51),7.999622
(604_606_49_52),0.000000
(604_606_50_53),4.000000
(604_606_51_54),4.000000
(604_606_52_55),6.987215
(604_606_53_56),7.900865
(604_606_54_57),4.871970
(604_606_55_58),7.124035
(605_1059_39_40),0.000000
(605_59_37_38),0.000000
(605_604_40_43),3.998506
(605_605_39_40),3.998506
(605_607_22_25),0.000000
(605_607_30_33),0.000000
(605_607_31_34),0.000000
(605_607_34_37),0.000000
(605_607_41_44),0.000000
(605_607_47_50),2.020685
(606_1060_25_26),0.000000
(606_1060_26_27),0.000000
(606_1060_27_28),0.000000
(606_1060_28_29),0.000000
(606_1060_29_30),0.000000
(606_1060_30_31),0.000000
(606_1060_31_32),0.000000
(606_1060_32_33),0.000000
(606_1060_33_34),0.000000
(606_1060_34_35),0.000000
(606_1060_35_36),0.000000
(606_1060_36_37),0.000000
(606_1060_37_38),0.000000
(606_1060_38_39),0.000000
(606_1060_39_40),0.000000
(606_1060_40_41),1.021603
(606_1060_41_42),2.978397
(606_1060_42_43),3.368125
(606_1060_43_44),2.525565
(606_1060_44_45),10.106310
(606_1060_45_46),8.575477
(606_1060_46_47),11.268402
(606_1060_47_48),7.263747
(606_1060_48_49),14.826585
(606_1060_49_50),14.960827
(606_1060_50_51),14.932117
(606_1060_51_52),19.988953
(606_1060_52_53),18.135456
(606_1060_53_54),15.936366
(606_1060_54_55),22.789959
(606_1060_55_56),24.760960
(606_1060_56_57),22.539604
(606_1060_57_58),19.346319
(606_1060_58_59),28.642654
(606_403_27_28),0.750689
(606_403_39_40),2.978397
(606_60_28_29),0.000000
(606_60_34_35),1.021603
(606_60_35_36),2.978397
(606_60_36_37),0.000000
(606_60_37_38),0.000000
(606_606_26_27),0.000000
(606_606_32_33),4.000000
(606_606_33_34),0.000000
(606_606_35_36),0.000000
(606_606_36_37),0.000000
(606_606_39_40),1.021603
(606_606_46_47),1.335890
(606_607_27_30),1.445601
(606_607_31_34),0.000000
(606_607_33_36),4.000000
(606_675_24_27),3.658054
(606_675_27_30),0.000000
(606_675_33_36),0.000000
(606_675_34_37),1.158144
(607_1061_39_40),4.000000
(607_602_33_36),1.162924
(607_606_23_26),0.000000
(607_606_25_28),0.000000
(607_606_27_30),4.000000
(607_606_30_33),0.000000
(607_606_34_37),0.000000
(607_606_39_42),0.000000
(607_606_40_43),0.000000
(607_606_41_44),4.000000
(607_606_42_45),1.162924
(607_606_43_46),6.836574
(607_606_44_47),0.000000
(607_606_45_48),4.000000
(607_606_46_49),3.999947
(607_606_47_50),2.551085
(607_606_48_51),4.000000
(607_606_49_52),4.000000
(607_606_50_53),2.020685
(607_606_51_54),4.000000
(607_606_52_55),4.000000
(607_606_53_56),4.000000
(607_606_54_57),3.999107
(607_606_55_58),3.996963
(607_607_26_27),0.000000
(607_607_36_37),4.000000
(607_607_39_40),0.000000
(607_607_40_41),0.000000
(607_61_34_35),0.000000
(607_61_37_38),4.000000
(607_676_27_30),3.999566
(607_676_30_33),1.445601
(607_676_34_37),0.000000
(608_608_22_23),0.000000
(608_609_23_26),0.000000
(608_609_26_29),0.000000
(608_609_27_30),0.000000
(608_609_28_31),0.433323
(608_609_30_33),0.000000
(608_609_31_34),1.335890
(608_609_32_35),0.000000
(608_609_34_37),2.020685
(608_609_39_42),2.484691
(608_609_43_46),4.000000
(608_609_45_48),2.987246
(608_609_46_49),1.012754
(608_609_48_51),0.873032
(608_609_49_52),3.126967
(608_62_36_37),1.515309
(608_62_37_38),2.484691
(609_399_21_22),1.445601
(609_399_26_27),0.000000
(609_399_28_29),1.021603
(609_399_29_30),0.000000
(609_399_30_31),0.000000
(609_399_33_34),0.000000
(609_399_39_40),0.643425
(609_399_40_41),2.020685
(609_399_42_43),2.484691
(609_399_43_44),1.515309
(609_399_45_46),3.999622
(609_399_46_47),4.000000
(609_399_48_49),2.987246
(609_399_49_50),1.012754
(609_399_51_52),0.873032
(609_399_52_53),3.126967
(609_609_39_40),2.020685
(609_611_31_34),0.433323
(609_611_34_37),0.750689
(609_611_39_42),1.335890
(609_63_34_35),1.335890
(609_63_37_38),2.020685
(61_607_38_39),4.000000
(61_61_34_35),0.000000
(61_61_35_36),0.000000
(61_61_36_37),0.000000
(61_61_37_38),0.000000
(610_537_39_40),1.137151
(610_610_22_23),0.000000
(610_611_23_26),0.000000
(610_611_26_29),4.000000
(610_611_28_31),1.158144
(610_611_31_34),0.000000
(610_611_32_35),2.723042
(610_611_33_36),0.526269
(610_611_34_37),0.000000
(610_611_39_42),0.000000
(610_611_41_44),1.137151
(610_611_44_47),0.000000
(610_611_45_48),1.126481
(610_611_46_49),0.099000
(610_611_47_50),2.873519
(610_611_48_51),4.000000
(610_611_49_52),3.992012
(610_611_50_53),4.000000
(610_611_51_54),2.476672
(610_611_52_55),1.522859
(610_64_36_37),0.000000
(610_64_37_38),4.000000
(610_679_39_42),2.862849
(610_679_43_46),4.000000
(611_1065_39_40),2.723042
(611_403_23_25),0.000000
(611_403_26_28),0.000000
(611_403_28_30),0.000000
(611_403_29_31),4.000000
(611_403_31_33),1.158144
(611_403_32_34),2.978397
(611_403_33_35),0.000000
(611_403_34_36),0.000000
(611_403_39_41),0.526269
(611_403_40_42),0.750689
(611_403_41_43),2.723042
(611_403_42_44),0.000000
(611_403_43_45),1.335890
(611_403_44_46),1.137151
(611_403_47_49),0.000000
(611_403_48_50),1.126481
(611_403_49_51),0.099000
(611_403_50_52),2.873519
(611_403_51_53),4.000000
(611_403_52_54),3.992012
(611_403_53_55),4.000000
(611_403_54_56),6.476672
(611_403_55_57),1.522859
(611_609_31_34),0.750689
(611_611_22_23),0.000000
(611_611_39_40),0.750689
(611_611_42_43),1.335890
(611_65_35_36),2.723042
(611_65_36_37),0.526269
(611_65_37_38),0.750689
(612_440_26_28),0.000000
(612_440_29_31),2.862849
(612_440_31_33),0.000000
(612_440_42_44),0.873032
(612_440_43_45),3.126967
(612_612_39_40),1.012754
(612_66_35_36),2.987246
(612_66_37_38),1.012754
(613_591_23_26),3.999969
(613_591_34_37),0.000000
(613_608_23_26),0.000000
(613_608_25_28),0.433323
(613_608_29_32),0.000000
(613_608_31_34),2.020685
(613_608_33_36),1.515309
(613_608_34_37),2.484691
(613_608_42_45),2.987246
(613_608_45_48),0.873032
(613_608_46_49),3.126967
(613_613_22_23),0.000000
(613_613_30_31),0.000000
(613_613_39_40),4.000000
(613_615_32_34),2.862849
(613_615_39_41),0.000000
(613_67_35_36),0.000000
(613_67_37_38),4.000000
(614_439_23_25),1.335890
(614_439_29_31),2.484691
(614_439_32_34),4.000000
(614_439_39_41),3.901000
(614_439_40_42),0.099000
(614_439_43_45),3.992012
(614_614_22_23),1.335890
(614_614_39_40),0.099000
(614_68_36_37),3.901000
(614_68_37_38),4.099000
(615_536_23_25),0.000000
(615_536_39_41),0.000000
(615_536_42_44),3.901000
(615_610_23_26),4.000000
(615_610_31_34),3.277022
(615_610_32_35),0.000000
(615_610_33_36),0.000000
(615_610_34_37),2.862849
(615_610_40_43),4.000000
(615_610_42_45),1.126481
(615_610_43_46),0.099000
(615_610_44_47),2.873519
(615_610_45_48),4.000000
(615_610_46_49),3.992012
(615_610_47_50),4.000000
(615_610_48_51),2.476672
(615_610_49_52),1.522859
(615_613_21_23),3.999969
(615_615_22_23),4.000000
(615_615_39_40),4.000000
(615_69_35_36),0.000000
(615_69_36_37),0.000000
(615_69_37_38),4.000000
(616_616_21_22),2.862849
(617_595_31_34),3.999865
(617_595_34_37),3.998937
(617_617_22_23),0.000000
(617_617_39_40),3.126967
(617_71_36_37),0.873032
(617_71_37_38),3.126967
(618_434_26_29),2.873519
(619_434_21_22),2.020685
(619_614_25_28),3.277022
(619_614_28_31),1.240566
(619_614_40_43),3.992012
(619_619_39_40),3.992012
(619_73_36_37),3.992012
(62_608_38_39),4.000000
(62_62_37_38),1.515309
(622_615_44_47),4.000000
(622_622_39_40),2.873519
(622_622_40_41),2.873519
(622_76_34_35),1.126481
(622_76_37_38),6.873519
(623_623_39_40),1.240566
(623_681_25_28),3.412553
(623_681_28_31),0.154125
(623_681_31_34),0.000000
(623_681_33_36),0.432282
(623_681_34_37),0.000000
(623_681_39_42),2.759435
(623_681_40_43),1.240566
(623_681_42_45),4.647295
(623_681_43_46),0.008058
(623_681_45_48),4.000000
(623_77_35_36),2.759435
(623_77_37_38),1.240566
(624_623_22_25),3.412553
(624_623_25_28),0.154125
(624_623_30_33),0.432282
(624_623_31_34),0.000000
(624_623_32_35),2.759435
(624_623_39_42),3.991941
(624_623_40_43),0.008058
(624_623_42_45),4.000000
(624_624_39_40),0.008058
(624_78_36_37),3.991941
(624_78_37_38),0.944598
(625_555_39_40),4.000000
(625_622_31_34),4.000000
(625_625_22_23),0.000000
(625_79_37_38),4.000000
(626_624_39_42),4.000000
(626_627_21_24),4.000000
(626_627_22_25),0.000000
(626_627_24_27),0.722978
(626_627_25_28),0.341946
(626_627_26_29),4.000000
(626_627_28_31),4.000000
(626_627_33_36),3.343216
(626_627_34_37),0.655354
(626_80_36_37),4.000000
(627_486_23_25),3.993156
(627_486_24_26),4.000000
(627_486_25_27),0.000000
(627_486_27_29),0.722978
(627_486_28_30),0.341946
(627_486_29_31),4.000000
(627_486_31_33),4.000000
(627_486_39_41),3.343216
(627_623_39_42),0.655354
(627_81_36_37),3.343216
(627_81_37_38),0.655354
(628_485_30_31),3.343216
(628_629_21_24),4.000000
(628_629_22_25),0.000000
(628_629_25_28),0.000000
(628_629_30_33),0.000000
(629_479_22_24),3.999107
(629_479_24_26),4.000000
(629_479_25_27),0.000000
(629_479_28_30),0.000000
(629_479_33_35),0.000000
(63_609_38_39),4.000000
(63_63_34_35),0.643425
(63_63_35_36),1.979315
(63_63_36_37),1.979315
(63_63_37_38),1.979315
(630_626_22_24),0.722978
(630_626_23_25),0.341946
(630_626_24_26),4.000000
(630_626_26_28),4.000000
(630_630_21_22),0.341946
(630_630_22_23),0.341946
(631_489_24_26),0.594826
(631_489_28_30),0.655354
(631_628_22_25),0.000000
(631_628_27_30),0.000000
(632_628_27_30),3.343216
(632_633_21_24),3.999738
(633_478_24_26),3.999738
(634_635_25_28),4.000000
(635_705_24_27),2.627786
(635_705_28_31),4.000000
(638_815_21_25),3.996963
(64_610_38_39),4.000000
(64_64_37_38),0.000000
(644_506_26_28),3.999174
(65_611_38_39),4.000000
(65_65_36_37),2.723042
(65_65_37_38),3.249311
(66_612_38_39),4.000000
(66_66_36_37),2.987246
(66_66_37_38),2.987246
(67_613_38_39),4.000000
(67_67_36_37),4.000000
(67_67_37_38),4.000000
(671_125_27_28),3.999949
(671_602_42_45),4.000000
(671_602_48_51),3.999107
(671_676_39_42),3.999949
(673_127_37_38),4.000000
(673_671_39_42),4.000000
(673_671_45_48),3.999107
(675_1129_39_40),1.158144
(675_129_36_37),0.000000
(675_129_37_38),1.158144
(675_606_39_42),2.841856
(675_606_40_43),0.000000
(675_606_43_46),0.433323
(675_606_45_48),4.341895
(675_606_46_49),5.445601
(675_606_47_50),4.381032
(675_606_48_51),2.862849
(675_606_49_52),7.277021
(675_606_50_53),4.000000
(675_606_51_54),5.240304
(675_606_52_55),4.777036
(675_606_53_56),2.630681
(675_606_54_57),0.655354
(675_606_55_58),7.999622
(675_675_39_40),0.000000
(675_676_48_51),0.000000
(675_677_27_30),3.658054
(675_677_30_33),0.000000
(676_130_30_31),3.999566
(676_130_37_38),0.000000
(676_607_39_42),0.000000
(676_607_40_43),3.999566
(676_607_44_47),2.551085
(676_607_45_48),0.000000
(676_607_48_51),0.000000
(676_607_49_52),4.000000
(676_607_50_53),4.000000
(676_607_51_54),0.000000
(676_607_52_55),3.996963
(676_675_42_45),3.999949
(676_675_43_46),1.445601
(676_676_39_40),3.999566
(676_678_33_36),1.445601
(677_131_33_34),0.000000
(677_131_35_36),3.993156
(677_131_37_38),0.000000
(677_406_39_40),3.993156
(677_675_40_43),0.000000
(677_675_42_45),0.341946
(677_675_43_46),2.595896
(677_675_44_47),3.658054
(677_675_45_48),0.000000
(677_675_46_49),4.000000
(677_675_47_50),0.000000
(677_675_48_51),3.999738
(677_675_49_52),0.777036
(677_675_50_53),0.002895
(677_675_51_54),0.000000
(677_675_52_55),4.000000
(677_677_39_40),0.000000
(677_678_31_34),4.000000
(677_678_34_37),2.551085
(677_687_30_33),3.658054
(678_1132_39_40),2.551085
(678_132_36_37),1.445601
(678_132_37_38),2.551085
(678_673_34_37),4.000000
(678_676_40_43),1.445601
(678_676_41_44),2.551085
(678_676_42_45),0.000000
(678_676_45_48),0.000000
(678_676_46_49),4.000000
(678_676_47_50),4.000000
(678_676_49_52),3.996963
(678_678_39_40),1.445601
(679_1133_39_40),0.722978
(679_133_35_36),0.000000
(679_133_36_37),0.722978
(679_133_37_38),3.277022
(679_679_39_40),3.277022
(679_679_40_41),3.277022
(679_679_41_42),3.277022
(679_679_42_43),3.277022
(679_680_34_36),0.154125
(679_680_39_41),0.000000
(679_680_40_42),0.000000
(679_680_41_43),0.722978
(679_680_42_44),2.862849
(679_680_43_45),3.277022
(679_680_45_47),0.594826
(679_680_46_48),4.000000
(679_680_48_50),0.655354
(679_680_49_51),4.000000
(68_614_38_39),4.000000
(68_68_37_38),3.901000
(680_134_36_37),0.154125
(680_134_37_38),0.433323
(680_404_39_41),3.845876
(680_404_41_43),0.000000
(680_404_42_44),0.000000
(680_404_43_45),0.722978
(680_404_44_46),2.862849
(680_404_45_47),3.277022
(680_404_46_48),4.000000
(680_404_47_49),0.594826
(680_404_48_50),4.000000
(680_404_49_51),2.627786
(680_404_50_52),0.655354
(680_404_51_53),3.343216
(680_611_51_54),4.000000
(680_680_39_40),0.154125
(681_1135_39_40),0.000000
(681_135_35_36),4.000000
(681_135_36_37),0.432282
(681_135_37_38),0.000000
(681_487_28_30),0.000000
(681_487_30_32),0.000000
(681_487_33_35),0.000000
(681_487_39_41),0.000000
(681_487_40_42),4.000000
(681_487_41_43),0.000000
(681_487_42_44),2.759435
(681_487_43_45),1.240566
(681_487_45_47),3.991941
(681_487_46_48),0.008058
(681_487_48_50),4.000000
(681_679_28_31),3.412553
(681_679_33_36),0.722978
(681_679_34_37),0.000000
(681_679_42_45),0.594826
(681_679_45_48),0.655354
(681_679_46_49),4.000000
(681_681_39_40),4.000000
(681_691_27_30),2.497738
(682_136_36_37),2.595896
(682_136_37_38),5.404104
(682_406_28_30),4.000000
(682_406_34_36),0.000000
(682_406_39_41),1.404104
(682_406_40_42),2.595896
(682_488_39_40),0.000000
(682_488_42_43),4.000000
(682_488_45_46),2.627786
(682_488_48_49),3.343216
(682_488_51_52),3.999174
(682_682_39_40),2.595896
(683_673_42_45),3.999107
(685_139_37_38),3.999107
(685_683_39_42),3.999107
(687_141_37_38),0.341946
(687_407_39_40),3.658054
(687_677_31_34),2.551085
(687_677_32_35),3.993156
(687_677_39_42),0.341946
(687_677_41_44),3.658054
(687_677_42_45),0.000000
(687_677_43_46),4.000000
(687_677_44_47),0.000000
(687_677_45_48),3.999738
(687_677_46_49),0.777036
(687_677_47_50),0.002895
(687_677_48_51),0.000000
(687_677_49_52),4.000000
(687_688_33_36),4.000000
(687_688_34_37),0.000000
(688_142_36_37),4.000000
(688_142_37_38),0.000000
(688_678_39_42),0.000000
(688_678_42_45),0.000000
(688_678_43_46),4.000000
(688_678_44_47),4.000000
(688_678_46_49),3.996963
(688_688_39_40),4.000000
(688_688_40_41),4.000000
(688_688_41_42),4.000000
(688_688_42_43),4.000000
(689_143_30_31),4.000000
(689_143_37_38),0.000000
(689_687_39_42),0.000000
(689_687_40_43),4.000000
(689_687_42_45),3.999738
(689_687_44_47),0.002895
(689_687_45_48),0.000000
(689_687_46_49),4.000000
(689_689_39_40),4.000000
(689_690_31_34),3.999107
(689_690_33_36),4.000000
(689_690_34_37),0.000000
(69_615_38_39),4.000000
(69_69_36_37),0.000000
(69_69_37_38),0.000000
(690_144_36_37),4.000000
(690_144_37_38),0.000000
(690_685_34_37),3.999107
(690_688_39_42),0.000000
(690_688_41_44),4.000000
(690_688_43_46),3.996963
(690_690_39_40),4.000000
(690_690_40_41),4.000000
(691_145_36_37),0.594826
(691_145_37_38),3.404822
(691_681_30_33),0.722978
(691_681_32_35),4.000000
(691_681_39_42),0.594826
(691_681_43_46),4.000000
(691_691_39_40),0.777036
(691_692_26_29),3.993156
(691_692_27_30),4.000000
(691_692_28_31),0.000000
(691_692_31_34),0.341946
(691_692_32_35),4.000000
(691_692_34_37),0.000000
(691_692_39_42),2.627786
(691_692_40_43),0.777036
(691_692_42_45),3.343216
(692_146_35_36),4.000000
(692_146_37_38),0.000000
(692_407_29_31),3.993156
(692_407_30_32),4.000000
(692_407_31_33),0.000000
(692_407_34_36),0.341946
(692_407_41_43),0.000000
(692_407_43_45),0.777036
(692_407_45_47),3.999622
(692_682_33_36),2.595896
(692_682_34_37),1.404104
(692_682_39_42),4.000000
(692_682_42_45),2.627786
(692_682_45_48),3.343216
(692_682_48_51),3.999174
(692_692_39_40),0.000000
(692_692_40_41),0.000000
(692_694_33_36),0.002895
(693_147_36_37),0.000000
(693_147_37_38),4.000000
