arc_id,agent_index
(65_611_16_17),528;
(65_611_20_21),757;
(65_611_24_25),1073;
(65_611_30_31),1176;
(65_611_34_35),1377;1390;
(65_611_38_39),1457;1502;1524;1551;
(65_611_8_9),60;
(65_65_14_15),528;1073;
(65_65_15_16),528;1073;
(65_65_16_17),1073;
(65_65_17_18),757;1073;
(65_65_18_19),757;1073;
(65_65_19_20),757;1073;
(65_65_20_21),1073;
(65_65_21_22),1073;
(65_65_22_23),1073;
(65_65_23_24),1073;
(65_65_28_29),1176;
(65_65_29_30),1176;
(65_65_33_34),1377;
(65_65_36_37),1524;
(65_65_37_38),1457;1524;
(660_114_11_12),348;
(660_114_17_18),1034;
(660_114_18_19),841;
(660_114_26_27),1227;
(660_114_4_5),114;690;
(660_114_7_8),230;
(660_582_12_16),228;824;
(660_582_13_17),348;
(660_582_16_20),351;
(660_582_17_21),690;
(660_582_1_5),113;
(660_582_21_25),841;1229;1682;
(660_582_23_27),
(660_582_24_28),853;
(660_582_28_32),1107;
(660_582_34_38),1269;
(660_582_3_7),694;1110;
(660_582_4_8),589;909;
(660_582_7_11),914;
(660_582_9_13),114;
(660_656_1_3),354;588;816;1031;
(660_656_21_23),1768;
(660_656_23_25),
(660_656_25_27),1034;
(660_656_2_4),913;
(660_656_31_33),1227;
(660_656_9_11),230;
(660_660_22_23),
(660_660_2_3),694;1110;
(660_661_10_13),853;
(660_661_3_6),350;
(660_661_4_7),228;
(660_661_7_10),1107;
(660_902_2_5),232;466;
(660_902_6_9),351;
(660_902_7_10),910;
(661_115_10_11),1107;
(661_115_11_12),473;
(661_115_13_14),853;
(661_115_26_27),1235;
(661_115_6_7),350;
(661_115_7_8),228;
(661_512_13_14),473;
(661_512_1_2),355;
(661_512_2_3),233;467;914;
(661_658_13_15),350;
(661_658_15_17),473;
(661_658_17_19),355;
(661_658_1_3),817;1032;
(661_658_21_23),1230;1683;1769;
(661_658_23_25),467;
(661_658_26_28),
(661_658_2_4),695;1111;
(661_658_31_33),1235;
(661_660_1_4),114;589;
(661_660_21_24),853;
(661_660_23_26),1227;
(661_660_25_28),1107;
(661_660_4_7),230;914;
(661_660_9_12),228;824;
(661_661_22_23),
(661_902_7_11),1109;
(662_116_16_17),895;
(662_116_21_22),1231;
(662_116_4_5),117;
(662_116_5_6),1105;
(662_116_7_8),349;
(662_449_1_4),115;356;
(662_449_5_8),1116;
(662_654_12_15),234;
(662_654_13_16),349;
(662_654_16_19),357;
(662_654_1_4),590;818;1033;
(662_654_20_23),468;
(662_654_21_24),895;
(662_654_22_25),
(662_654_23_26),1788;
(662_654_24_27),
(662_654_25_28),1105;
(662_654_2_5),696;
(662_654_31_34),1231;
(662_654_4_7),592;820;1035;
(662_654_5_8),698;917;1113;
(662_654_8_11),462;
(662_654_9_12),117;
(662_662_21_22),
(662_662_22_23),1788;
(662_664_2_5),234;468;
(662_667_25_28),1328;
(662_667_2_5),915;1112;
(662_667_9_12),1114;
(663_117_10_11),342;
(663_117_15_16),702;
(663_117_28_29),1233;
(663_117_40_41),1782;
(663_117_5_6),115;
(663_117_8_9),907;1104;
(663_449_13_14),342;
(663_449_1_2),357;1034;
(663_449_2_3),916;
(663_449_47_48),1782;
(663_655_13_16),235;
(663_655_17_20),702;
(663_655_18_21),358;
(663_655_1_4),116;591;
(663_655_21_24),907;1232;1684;
(663_655_22_25),
(663_655_24_27),1770;
(663_655_25_28),1104;
(663_655_26_29),1234;
(663_655_2_5),697;819;
(663_655_31_34),1233;
(663_655_49_52),1782;
(663_655_4_7),593;1036;
(663_655_6_9),699;
(663_655_9_12),115;
(663_663_1_2),819;
(663_665_2_5),235;
(663_841_2_5),469;
(663_841_4_7),118;359;
(663_841_5_8),356;
(663_841_9_12),1116;
(664_118_5_6),234;
(664_118_8_9),357;
(664_448_19_22),465;
(664_448_1_4),358;
(664_448_21_24),1233;
(664_448_8_11),702;
(664_662_13_16),357;
(664_662_17_20),468;
(664_662_1_4),117;592;820;1035;
(664_662_21_24),
(664_662_2_5),698;917;1113;
(664_662_9_12),234;
(664_669_2_5),236;
(664_849_2_6),470;
(664_849_5_9),468;
(665_119_5_6),235;358;
(665_448_13_14),358;
(665_448_1_2),821;
(665_448_21_22),1234;
(665_448_2_3),918;1114;
(665_663_10_13),235;
(665_663_12_15),702;
(665_663_15_18),358;
(665_663_1_4),118;359;593;1036;
(665_663_21_24),1770;
(665_663_23_26),1234;
(665_663_25_28),1233;
(665_663_3_6),699;
(665_665_2_3),699;
(665_665_9_10),235;
(665_843_2_5),237;471;
(666_120_10_11),913;
(666_120_24_25),1237;
(666_120_4_5),121;
(666_120_8_9),1112;
(666_120_9_10),354;
(666_510_12_14),238;
(666_510_13_15),354;
(666_510_15_17),240;
(666_510_18_20),463;
(666_510_19_21),361;
(666_510_1_3),119;594;822;1037;
(666_510_21_23),1235;
(666_510_24_26),1771;
(666_510_26_28),474;
(666_510_31_33),1237;
(666_510_3_5),700;919;1115;
(666_510_4_6),362;596;824;1039;
(666_510_7_9),921;1117;
(666_521_21_22),913;
(666_521_25_26),1112;
(666_521_5_6),920;
(666_521_9_10),121;
(666_666_2_3),700;919;1115;
(666_667_1_4),360;
(666_668_2_5),238;472;
(666_668_4_7),361;
(666_668_8_11),463;
(667_121_12_13),1114;
(667_121_1_2),120;
(667_121_28_29),1328;
(667_121_4_5),353;
(667_121_5_6),915;
(667_509_12_14),236;
(667_509_13_15),353;
(667_509_17_19),360;
(667_509_1_3),595;823;1038;
(667_509_21_23),915;1236;
(667_509_22_24),470;
(667_509_23_25),
(667_509_25_27),1114;
(667_509_2_4),701;
(667_509_31_33),1328;
(667_509_3_5),473;
(667_509_4_6),239;
(667_509_9_11),120;
(667_662_2_5),1116;
(667_666_1_4),361;
(667_666_2_5),920;
(667_666_5_8),1112;
(667_667_21_22),
(667_667_22_23),
(667_667_2_3),239;473;
(667_667_3_4),239;
(667_669_4_7),360;
(667_669_5_8),465;
(668_122_11_12),463;
(668_122_5_6),238;
(668_666_12_15),240;
(668_666_15_18),463;
(668_666_16_19),361;
(668_666_1_4),121;362;596;824;1039;
(668_666_21_24),1237;1771;
(668_666_23_26),474;
(668_666_4_7),921;1117;
(668_666_9_12),238;
(668_668_13_14),463;
(668_668_14_15),463;
(668_668_2_3),921;1117;
(668_668_3_4),921;1117;
(668_669_2_5),702;
(668_850_2_5),240;474;
(668_850_5_8),472;
(668_850_7_10),361;
(669_123_5_6),236;
(669_123_7_8),360;
(669_664_16_19),465;
(669_664_5_8),702;
(669_667_14_17),360;
(669_667_19_22),470;
(669_667_9_12),236;
(669_669_13_14),360;
(669_851_8_11),465;
(66_612_12_13),303;
(66_612_16_17),477;517;600;
(66_612_20_21),741;877;
(66_612_24_25),1061;
(66_612_30_31),1177;
(66_612_34_35),1331;1401;
(66_612_38_39),1466;1554;
(66_612_42_43),1625;
(66_612_8_9),44;171;
(66_66_11_12),303;
(66_66_15_16),477;
(66_66_17_18),741;
(66_66_18_19),741;
(66_66_19_20),741;
(66_66_23_24),1061;
(66_66_28_29),1177;
(66_66_29_30),1177;
(66_66_32_33),1331;
(66_66_33_34),1331;
(66_66_36_37),1466;
(66_66_37_38),1466;
(66_66_40_41),1625;
(66_66_41_42),1625;
(66_66_6_7),171;
(66_66_7_8),171;
(670_124_5_6),355;
(670_124_6_7),233;
(670_124_9_10),920;
(670_512_13_16),355;
(670_512_21_24),920;
(670_512_9_12),233;
(670_905_6_11),467;
(671_125_11_12),415;
(671_125_27_28),1507;
(671_125_7_8),56;
(671_602_42_45),1523;
(671_602_48_51),1583;
(671_671_10_11),56;
(671_671_9_10),56;
(671_673_11_14),1077;
(671_673_5_8),416;1078;
(671_673_8_11),414;
(671_676_11_14),56;
(671_676_13_16),415;
(671_676_39_42),1507;
(671_676_4_7),177;
(672_674_5_8),417;
(673_127_11_12),414;
(673_127_37_38),1523;
(673_671_39_42),1523;
(673_671_45_48),1583;
(673_678_13_16),414;
(673_678_8_11),416;
(673_683_14_17),1077;
(673_683_8_11),1078;
(674_684_8_11),417;
(675_1129_39_40),1514;
(675_129_10_11),296;
(675_129_12_13),551;
(675_129_14_15),1079;
(675_129_15_16),783;
(675_129_28_29),1284;
(675_129_32_33),1388;
(675_129_33_34),1448;1578;
(675_129_36_37),1501;
(675_129_37_38),1460;1514;
(675_129_5_6),181;
(675_404_12_14),177;
(675_404_13_15),296;
(675_404_17_19),56;
(675_404_19_21),415;
(675_404_22_24),783;
(675_404_25_27),1079;
(675_404_31_33),1284;
(675_404_9_11),181;
(675_606_17_20),551;
(675_606_35_38),1388;
(675_606_36_39),1448;
(675_606_39_42),1501;1578;
(675_606_40_43),1460;
(675_606_41_44),1394;1514;
(675_606_42_45),1451;1505;
(675_606_43_46),1512;1525;
(675_606_44_47),1397;1461;1581;
(675_606_45_48),1507;1530;
(675_606_46_49),1509;1533;1585;
(675_606_47_50),1511;1584;
(675_606_48_51),1516;
(675_606_49_52),1518;1529;
(675_606_50_53),1464;1535;
(675_606_51_54),1520;1532;
(675_606_52_55),1521;1558;
(675_606_53_56),1522;1540;
(675_606_54_57),1475;1537;
(675_606_55_58),1476;1534;
(675_675_21_22),783;
(675_675_35_36),1448;
(675_675_39_40),1460;
(675_676_48_51),1531;
(675_677_14_17),1062;
(675_677_16_19),297;
(675_677_25_28),1285;
(675_677_27_30),1511;
(675_677_30_33),1505;
(675_677_34_37),1696;
(675_677_5_8),420;876;
(675_677_8_11),418;653;
(676_130_10_11),297;
(676_130_28_29),1432;
(676_130_30_31),1500;
(676_130_37_38),1560;
(676_130_7_8),177;
(676_607_20_23),658;
(676_607_26_29),661;
(676_607_27_30),663;
(676_607_35_38),1432;
(676_607_39_42),1560;
(676_607_40_43),1500;
(676_607_44_47),1527;
(676_607_45_48),1580;
(676_607_48_51),1582;
(676_607_49_52),1526;
(676_607_50_53),1528;
(676_607_51_54),1531;
(676_607_52_55),1538;
(676_675_11_14),1079;
(676_675_13_16),297;
(676_675_14_17),56;
(676_675_16_19),415;
(676_675_42_45),1507;
(676_675_43_46),1509;
(676_675_9_12),177;
(676_676_39_40),1500;
(676_678_25_28),1286;
(676_678_33_36),1509;
(676_678_5_8),421;
(676_678_8_11),1081;
(677_131_11_12),418;653;
(677_131_14_15),778;
(677_131_17_18),1069;
(677_131_28_29),1285;
(677_131_33_34),1505;
(677_131_35_36),1581;
(677_131_37_38),1525;
(677_406_13_14),418;
(677_406_16_17),416;
(677_406_17_18),653;
(677_406_19_20),297;
(677_406_21_22),778;
(677_406_25_26),1069;
(677_406_31_32),1285;
(677_406_34_35),1286;
(677_406_39_40),1581;
(677_675_38_41),1394;
(677_675_39_42),1451;1505;
(677_675_40_43),1525;
(677_675_41_44),1397;1581;
(677_675_42_45),1530;
(677_675_43_46),1533;
(677_675_44_47),1511;
(677_675_45_48),1531;
(677_675_46_49),1529;
(677_675_47_50),1464;
(677_675_48_51),1532;
(677_675_49_52),1558;
(677_675_50_53),1522;
(677_675_51_54),1475;
(677_675_52_55),1476;
(677_677_39_40),1525;
(677_678_12_15),658;
(677_678_31_34),1523;
(677_678_34_37),1527;
(677_687_17_20),1062;
(677_687_19_22),414;
(677_687_30_33),1511;
(677_687_37_40),1696;
(677_687_8_11),420;876;
(678_1132_39_40),1527;
(678_132_11_12),416;
(678_132_15_16),658;
(678_132_28_29),1286;
(678_132_36_37),1509;
(678_132_37_38),1527;
(678_673_34_37),1523;
(678_676_17_20),658;
(678_676_23_26),661;
(678_676_24_27),663;
(678_676_40_43),1509;
(678_676_41_44),1527;
(678_676_42_45),1580;
(678_676_45_48),1582;
(678_676_46_49),1526;
(678_676_47_50),1528;
(678_676_49_52),1538;
(678_677_13_16),416;
(678_677_16_19),414;
(678_677_31_34),1286;
(678_678_39_40),1509;
(678_688_11_14),1081;
(678_688_8_11),421;
(679_1133_39_40),1584;
(679_133_11_12),286;
(679_133_15_16),530;
(679_133_19_20),1043;
(679_133_27_28),1290;
(679_133_29_30),1175;
(679_133_30_31),1379;
(679_133_33_34),1405;
(679_133_35_36),1462;
(679_133_36_37),1584;
(679_133_37_38),1518;1553;
(679_133_40_41),1640;
(679_133_5_6),185;
(679_133_9_10),769;
(679_610_17_20),530;
(679_610_19_22),547;
(679_610_20_23),552;
(679_610_21_24),769;
(679_610_23_26),561;763;
(679_610_27_30),565;
(679_610_28_31),568;
(679_610_30_33),569;
(679_610_34_37),578;
(679_610_35_38),668;1405;
(679_610_40_43),674;
(679_610_41_44),627;
(679_610_42_45),676;
(679_610_43_46),679;
(679_610_44_47),680;
(679_679_31_32),1290;
(679_679_39_40),1518;1553;
(679_679_40_41),1518;
(679_679_41_42),1518;
(679_679_42_43),1518;
(679_679_9_10),185;
(679_680_13_15),547;
(679_680_30_32),1392;
(679_680_31_33),1440;1579;
(679_680_34_36),1461;
(679_680_35_37),1379;
(679_680_38_40),1395;
(679_680_39_41),1462;
(679_680_40_42),1553;
(679_680_41_43),1584;
(679_680_42_44),1516;
(679_680_43_45),1518;
(679_680_45_47),1471;
(679_680_46_48),1521;
(679_680_48_50),1537;
(679_680_49_51),1541;
(679_681_10_13),185;878;
(679_681_13_16),286;
(679_681_15_18),181;
(679_681_16_19),301;872;
(679_681_17_20),58;
(679_681_18_21),282;
(679_681_19_22),959;
(679_681_21_24),294;
(679_681_23_26),56;400;
(679_681_24_27),1179;1649;1748;
(679_681_25_28),1043;
(679_681_27_30),1065;
(679_681_28_31),1067;
(679_681_30_33),1073;
(679_681_31_34),1175;
(679_681_32_35),1290;
(679_681_33_36),1091;
(679_681_34_37),1178;1700;
(679_681_35_38),1641;
(679_681_37_40),1176;
(679_681_39_42),1172;
(679_681_43_46),1640;
(679_681_45_48),1650;
(679_681_4_7),63;
(679_681_5_8),424;
(679_681_6_9),767;
(679_681_9_12),1084;
(67_613_12_13),281;
(67_613_16_17),484;525;655;
(67_613_20_21),742;867;
(67_613_24_25),1066;
(67_613_30_31),1163;1276;
(67_613_34_35),1339;1402;1444;1450;
(67_613_38_39),1455;1542;
(67_613_42_43),1699;
(67_613_8_9),42;166;
(67_67_10_11),1066;
(67_67_11_12),281;1066;
(67_67_12_13),1066;
(67_67_13_14),484;1066;
(67_67_14_15),484;655;1066;
(67_67_15_16),484;655;1066;
(67_67_16_17),1066;
(67_67_17_18),742;1066;
(67_67_18_19),742;1066;
(67_67_19_20),742;1066;
(67_67_20_21),1066;
(67_67_21_22),1066;
(67_67_22_23),1066;
(67_67_23_24),1066;
(67_67_28_29),1163;
(67_67_29_30),1163;
(67_67_32_33),1450;
(67_67_33_34),1339;1450;
(67_67_35_36),1699;
(67_67_36_37),1455;1699;
(67_67_37_38),1455;1699;
(67_67_38_39),1699;
(67_67_39_40),1699;
(67_67_40_41),1699;
(67_67_41_42),1699;
(67_67_6_7),166;
(67_67_7_8),166;
(67_67_9_10),1066;
(680_134_10_11),763;
(680_134_11_12),301;
(680_134_15_16),547;1065;
(680_134_24_25),1650;
(680_134_28_29),1178;
(680_134_32_33),1392;
(680_134_33_34),1440;1579;
(680_134_36_37),1461;
(680_134_37_38),1512;
(680_134_7_8),62;
(680_404_35_37),1392;
(680_404_37_39),1379;
(680_404_38_40),1389;
(680_404_39_41),1512;1579;
(680_404_40_42),1395;1461;
(680_404_41_43),1462;
(680_404_42_44),1553;
(680_404_43_45),1584;
(680_404_44_46),1516;
(680_404_45_47),1518;
(680_404_46_48),1535;
(680_404_47_49),1471;
(680_404_48_50),1521;
(680_404_49_51),1540;
(680_404_50_52),1537;
(680_404_51_53),1477;
(680_488_24_26),1180;
(680_488_26_28),163;
(680_488_4_6),64;305;986;
(680_488_5_7),1087;
(680_488_7_9),984;
(680_611_36_39),1440;
(680_611_39_42),1392;
(680_611_40_43),673;
(680_611_41_44),1393;
(680_611_51_54),1541;
(680_611_9_12),62;
(680_679_13_15),181;530;
(680_679_14_16),301;872;
(680_679_15_17),58;
(680_679_16_18),282;
(680_679_17_19),547;
(680_679_19_21),294;
(680_679_21_23),56;763;
(680_679_25_27),1065;1290;
(680_679_26_28),568;
(680_679_27_29),1175;
(680_679_28_30),1073;
(680_679_31_33),1091;
(680_679_32_34),1178;
(680_679_33_35),1641;
(680_679_37_39),1172;
(680_679_43_45),1650;
(680_679_4_6),767;
(680_679_8_10),878;
(680_680_13_14),301;
(680_680_31_32),1178;
(680_680_35_36),1440;
(680_680_39_40),1461;
(681_1135_21_22),872;
(681_1135_39_40),1545;
(681_135_11_12),300;
(681_135_17_18),758;
(681_135_19_20),872;
(681_135_22_23),959;
(681_135_27_28),1179;
(681_135_32_33),1395;
(681_135_33_34),1341;
(681_135_35_36),1535;
(681_135_36_37),1545;1605;
(681_135_37_38),1454;
(681_135_41_42),1664;
(681_135_7_8),63;552;
(681_487_12_14),1060;
(681_487_13_15),185;
(681_487_24_26),1388;1523;
(681_487_25_27),1448;1578;
(681_487_27_29),213;1389;
(681_487_28_30),
(681_487_29_31),1449;1460;
(681_487_30_32),1525;
(681_487_33_35),1458;
(681_487_35_37),1341;
(681_487_37_39),224;
(681_487_38_40),227;1342;
(681_487_39_41),1454;
(681_487_40_42),1535;
(681_487_41_43),1545;
(681_487_42_44),1468;
(681_487_43_45),1520;
(681_487_45_47),1473;
(681_487_46_48),1481;
(681_487_48_50),1478;
(681_487_4_6),551;
(681_487_5_7),658;
(681_487_7_9),778;
(681_623_13_16),300;878;
(681_623_16_19),286;
(681_623_18_21),181;
(681_623_19_22),55;301;
(681_623_20_23),58;
(681_623_21_24),282;
(681_623_22_25),758;
(681_623_23_26),280;872;
(681_623_24_27),416;
(681_623_25_28),54;653;
(681_623_26_29),56;295;
(681_623_29_32),1060;
(681_623_30_33),
(681_623_31_34),1179;1645;
(681_623_33_36),1079;
(681_623_35_38),1088;1290;
(681_623_37_40),1178;
(681_623_40_43),1176;
(681_623_41_44),1174;
(681_623_42_45),1172;
(681_623_43_46),1605;
(681_623_44_47),1664;
(681_623_46_49),1640;
(681_623_47_50),1642;
(681_623_48_51),1650;
(681_623_9_12),63;
(681_679_16_19),1043;
(681_679_17_20),552;
(681_679_20_23),561;
(681_679_24_27),565;
(681_679_27_30),569;1392;
(681_679_28_31),1579;
(681_679_30_33),1405;
(681_679_31_34),578;1461;
(681_679_32_35),668;1462;
(681_679_33_36),1584;
(681_679_34_37),1553;
(681_679_35_38),1395;
(681_679_37_40),674;
(681_679_38_41),627;
(681_679_39_42),676;
(681_679_40_43),679;
(681_679_41_44),680;
(681_679_42_45),1471;
(681_679_45_48),1537;
(681_679_46_49),1541;
(681_681_21_22),758;
(681_681_39_40),1535;
(681_681_43_44),1664;
(681_691_11_14),1047;
(681_691_12_15),1084;
(681_691_20_23),978;
(681_691_21_24),296;
(681_691_24_27),294;
(681_691_25_28),959;
(681_691_26_29),400;
(681_691_27_30),1522;1649;1748;
(681_691_28_31),1043;
(681_691_30_33),1065;
(681_691_31_34),1067;1747;
(681_691_33_36),1073;
(681_691_34_37),1175;
(681_691_36_39),1091;
(681_691_37_40),1700;
(681_691_38_41),1641;
(681_691_39_42),1284;
(681_691_8_11),424;
(681_691_9_12),767;
(682_136_10_11),555;
(682_136_11_12),298;
(682_136_16_17),1060;
(682_136_17_18),756;
(682_136_27_28),1180;
(682_136_31_32),1389;
(682_136_33_34),1449;
(682_136_36_37),1533;
(682_136_37_38),1458;1585;1642;
(682_136_7_8),64;
(682_406_11_13),778;
(682_406_28_30),1523;
(682_406_34_36),1525;
(682_406_39_41),1585;
(682_406_40_42),1533;
(682_406_9_11),658;
(682_487_17_19),555;
(682_487_21_23),756;
(682_487_25_27),1060;
(682_487_29_31),667;
(682_487_30_32),798;
(682_487_32_34),669;
(682_487_43_45),1642;
(682_487_9_11),64;
(682_488_10_11),783;
(682_488_20_21),556;
(682_488_23_24),568;
(682_488_24_25),787;
(682_488_27_28),795;
(682_488_30_31),683;
(682_488_31_32),220;
(682_488_33_34),842;
(682_488_35_36),1389;1449;
(682_488_38_39),1393;
(682_488_39_40),1458;
(682_488_42_43),1552;
(682_488_45_46),1540;
(682_488_48_49),1477;
(682_488_51_52),1482;
(682_682_13_14),298;
(682_682_39_40),1533;
(682_692_10_13),984;
(682_692_11_14),982;
(682_692_12_15),1083;
(682_692_14_17),298;977;
(682_692_16_19),418;
(682_692_17_20),1087;
(682_692_18_21),961;
(682_692_22_25),297;
(682_692_26_29),415;
(682_692_28_31),422;1069;
(682_692_29_32),425;
(682_692_31_34),1180;
(682_692_34_37),1285;
(682_692_35_38),1627;
(682_692_36_39),1624;
(682_692_37_40),1286;
(682_692_38_41),1698;
(682_692_7_10),305;986;
(682_692_8_11),1087;
(682_692_9_12),1082;
(683_673_42_45),1583;
(683_685_11_14),1078;
(683_685_17_20),1077;
(683_688_17_20),417;
(684_138_11_12),417;
(684_683_14_17),417;
(684_684_13_14),417;
(685_139_37_38),1583;
(685_411_14_17),1078;
(685_683_39_42),1583;
(685_690_20_23),1077;
(687_141_11_12),420;
(687_141_14_15),660;
(687_141_18_19),791;
(687_141_20_21),1062;
(687_141_31_32),1451;
(687_141_33_34),1394;1511;
(687_141_37_38),1530;
(687_141_40_41),1696;
(687_407_13_14),420;
(687_407_16_17),421;
(687_407_17_18),660;
(687_407_21_22),791;
(687_407_22_23),414;
(687_407_23_24),417;
(687_407_24_25),883;
(687_407_25_26),1062;
(687_407_28_29),1081;
(687_407_39_40),1511;
(687_407_43_44),1696;
(687_677_31_34),1527;
(687_677_32_35),1581;
(687_677_35_38),1394;
(687_677_36_39),1451;
(687_677_38_41),1397;
(687_677_39_42),1530;
(687_677_41_44),1511;
(687_677_42_45),1531;
(687_677_43_46),1529;
(687_677_44_47),1464;
(687_677_45_48),1532;
(687_677_46_49),1558;
(687_677_47_50),1522;
(687_677_48_51),1475;
(687_677_49_52),1476;
(687_687_35_36),1451;
(687_688_11_14),661;883;
(687_688_33_36),1526;
(687_688_34_37),1580;
(687_689_11_14),876;
(687_689_20_23),1047;
(688_142_11_12),421;
(688_142_14_15),661;883;1081;
(688_142_36_37),1526;
(688_142_37_38),1580;
(688_678_20_23),661;
(688_678_21_24),663;
(688_678_39_42),1580;
(688_678_42_45),1582;
(688_678_43_46),1526;
(688_678_44_47),1528;
(688_678_46_49),1538;
(688_687_13_16),421;
(688_687_20_23),417;
(688_687_21_24),883;
(688_687_25_28),1081;
(688_688_17_18),661;
(688_688_18_19),661;
(688_688_19_20),661;
(688_688_39_40),1526;
(688_688_40_41),1526;
(688_688_41_42),1526;
(688_688_42_43),1526;
(689_143_14_15),662;876;
(689_143_23_24),1047;
(689_143_30_31),1529;
(689_143_33_34),1397;
(689_143_37_38),1531;
(689_408_17_18),662;
(689_408_21_22),876;
(689_408_25_26),1047;
(689_408_28_29),1077;
(689_687_15_18),791;
(689_687_30_33),1394;
(689_687_35_38),1397;
(689_687_39_42),1531;
(689_687_40_43),1529;
(689_687_42_45),1532;
(689_687_44_47),1522;
(689_687_45_48),1475;
(689_687_46_49),1476;
(689_689_39_40),1529;
(689_690_11_14),663;
(689_690_31_34),1583;
(689_690_33_36),1528;
(689_690_34_37),1582;
(689_699_14_17),884;
(68_614_12_13),287;288;
(68_614_16_17),478;557;
(68_614_20_21),719;827;
(68_614_24_25),1001;
(68_614_30_31),1165;1292;
(68_614_34_35),1334;1343;1408;
(68_614_38_39),1467;1544;
(68_614_42_43),1606;
(68_614_8_9),48;129;
(68_68_10_11),287;
(68_68_11_12),287;478;
(68_68_12_13),478;
(68_68_13_14),478;1001;
(68_68_14_15),478;1001;
(68_68_15_16),478;1001;
(68_68_16_17),719;1001;
(68_68_17_18),719;1001;
(68_68_18_19),719;1001;
(68_68_19_20),719;1001;
(68_68_20_21),1001;
(68_68_21_22),1001;
(68_68_22_23),1001;
(68_68_23_24),1001;
(68_68_28_29),1292;
(68_68_29_30),1292;
(68_68_32_33),1343;
(68_68_33_34),1343;1408;
(68_68_37_38),1467;
(68_68_38_39),1606;
(68_68_39_40),1606;
(68_68_40_41),1606;
(68_68_41_42),1606;
(68_68_7_8),48;
(690_144_14_15),663;
(690_144_23_24),1077;
(690_144_36_37),1528;
(690_144_37_38),1582;
(690_685_34_37),1583;
(690_688_18_21),663;
(690_688_39_42),1582;
(690_688_41_44),1528;
(690_688_43_46),1538;
(690_689_25_28),1077;
(690_690_17_18),663;
(690_690_39_40),1528;
(690_690_40_41),1528;
(691_1145_43_44),1700;
(691_145_10_11),561;
(691_145_11_12),424;
(691_145_12_13),767;
(691_145_15_16),1084;
(691_145_19_20),890;
(691_145_23_24),978;
(691_145_34_35),1598;
(691_145_36_37),1471;
(691_145_37_38),1540;1558;
(691_145_40_41),1700;
(691_145_41_42),1641;
(691_145_5_6),201;
(691_481_28_30),961;
(691_481_33_35),1065;
(691_481_34_36),1067;
(691_486_13_14),424;
(691_486_16_17),305;
(691_486_19_20),420;
(691_486_21_22),767;
(691_486_22_23),418;890;
(691_486_24_25),296;
(691_486_25_26),978;
(691_486_26_27),662;1084;
(691_486_27_28),294;
(691_486_28_29),414;959;
(691_486_29_30),400;
(691_486_30_31),883;1649;1748;
(691_486_31_32),1043;
(691_486_34_35),1069;1747;
(691_486_35_36),1081;
(691_486_36_37),1073;
(691_486_37_38),1175;
(691_486_39_40),1091;
(691_486_40_41),1285;
(691_486_42_43),1284;
(691_486_43_44),1286;1598;
(691_486_44_45),1641;
(691_486_45_46),1700;
(691_486_46_47),1624;
(691_486_47_48),1698;
(691_486_49_50),1696;
(691_486_9_10),201;
(691_681_17_20),561;
(691_681_21_24),565;
