agent_id,column_cost,served_pax_group,Path_node_sequence,path_time_sequence
1474,36,5961;,1022;568;533;498;497;493;562;559;557;624;78;78;624;623;681;487;488;405;404;403;606;1060;,20;21;22;23;24;25;26;29;32;36;37;38;39;42;45;47;49;50;51;54;55;56;
1475,37,5963;,1023;569;499;567;562;492;561;560;556;555;625;79;625;555;555;622;615;610;611;403;606;1060;,20;21;22;24;25;26;28;30;33;36;37;38;39;40;41;44;47;50;53;55;56;57;
1476,38,6099;,1024;570;500;566;631;628;629;479;693;147;147;693;694;408;689;687;677;675;606;1060;,20;21;22;24;27;30;33;35;36;37;38;39;42;44;45;48;51;54;57;58;
1477,39,6115;,1025;571;634;635;705;706;474;701;155;701;701;699;689;687;677;675;606;1060;,20;21;25;28;31;34;36;37;38;39;40;43;46;49;52;55;58;59;
1478,38,5967;,1026;572;571;632;628;485;626;627;81;81;627;486;691;692;682;488;680;404;403;606;1060;,20;21;24;27;30;31;33;36;37;38;39;41;42;45;48;49;51;53;56;57;58;
1479,39,5965;,1027;573;572;571;632;628;485;626;80;80;626;624;623;681;487;488;405;404;403;606;1060;,20;21;24;27;30;33;34;36;37;38;39;42;45;48;50;52;53;54;57;58;59;
1480,38,5825;,1028;574;532;533;498;497;493;492;561;560;556;10;10;10;556;555;622;615;610;611;403;606;1060;,20;21;23;24;25;26;27;28;30;32;35;36;37;38;39;42;45;48;51;54;56;57;58;
1481,39,5825;,1029;575;528;529;531;532;533;498;497;493;492;561;560;556;10;556;556;555;622;615;610;611;403;606;1060;,20;21;22;23;24;25;26;27;28;29;30;32;34;37;38;39;40;43;46;49;52;55;57;58;59;
1482,37,5961;,1030;576;572;571;631;490;557;624;78;624;624;623;681;487;488;405;404;403;606;1060;,20;21;23;26;30;31;33;37;38;39;40;43;46;48;50;51;52;55;56;57;
1483,39,6119;,1032;578;643;644;506;505;504;477;478;703;157;703;693;694;692;682;488;405;404;403;606;1060;,20;21;23;26;28;30;33;34;36;37;38;39;42;45;48;51;52;53;54;57;58;59;
1484,25,5921;,1037;583;540;438;536;537;399;604;58;58;58;604;397;604;606;1060;,20;21;22;24;26;29;33;35;36;37;38;39;40;41;44;45;
1485,21,5925;,1038;584;586;585;587;604;606;60;606;606;1060;,20;21;25;28;31;34;37;38;39;40;41;
1486,23,5927;,1039;585;587;604;605;607;61;61;61;61;61;607;606;1060;,20;21;24;27;30;33;34;35;36;37;38;39;42;43;
1487,26,5887;,1040;586;585;587;41;41;41;41;41;41;41;41;41;41;41;587;604;606;1060;,20;21;24;27;28;29;30;31;32;33;34;35;36;37;38;39;42;45;46;
1488,27,5923;,1041;587;604;605;59;59;59;59;59;59;59;59;59;59;59;605;605;604;606;1060;,20;21;24;27;28;29;30;31;32;33;34;35;36;37;38;39;40;43;46;47;
1489,24,5921;,1042;588;588;588;588;588;586;585;587;604;58;604;604;606;1060;,20;21;22;23;24;25;28;31;34;37;38;39;40;43;44;
1490,29,5889;,1043;589;590;401;585;586;588;42;42;42;42;42;588;397;398;403;606;1060;,20;21;24;26;27;30;33;34;35;36;37;38;39;42;44;47;48;49;
1491,25,5927;,1044;590;590;401;585;587;604;605;607;61;607;607;607;606;1060;,20;21;22;24;25;28;31;34;37;38;39;40;41;44;45;
1492,30,5883;,1045;591;592;587;585;39;39;39;39;39;39;39;39;585;585;587;604;606;1060;,20;21;24;27;30;31;32;33;34;35;36;37;38;39;40;43;46;49;50;
1493,26,5917;,1046;592;609;399;604;606;607;602;56;56;602;607;606;1060;,20;21;24;25;27;30;33;36;37;38;39;42;45;46;
1494,31,5897;,1047;593;594;589;590;592;46;46;46;46;46;592;592;592;587;604;606;1060;,20;21;24;27;30;33;34;35;36;37;38;39;40;41;44;47;50;51;
1495,32,5885;,1048;594;589;590;401;585;586;40;40;40;40;40;586;585;587;604;606;1060;,20;21;24;27;29;30;33;34;35;36;37;38;39;42;45;48;51;52;
1496,28,5931;,1049;595;596;441;591;592;609;63;63;63;63;63;609;399;398;399;604;606;1060;,20;21;24;25;27;30;33;34;35;36;37;38;39;40;41;42;44;47;48;
1497,22,5925;,1050;596;613;615;610;611;403;606;60;60;60;606;403;606;1060;,20;21;24;26;29;32;34;35;36;37;38;39;40;41;42;
1498,34,6255;,1051;597;431;428;427;426;425;775;776;771;225;771;771;771;585;587;604;606;1060;,20;21;23;24;27;28;30;31;34;37;38;39;40;41;44;47;50;53;54;
1499,32,5895;,1052;598;599;432;595;596;441;591;45;45;45;45;591;592;609;399;604;606;1060;,20;21;24;26;28;31;32;34;35;36;37;38;39;42;45;46;48;51;52;
1500,31,5893;,1053;599;432;431;593;594;589;590;44;44;590;401;400;398;403;606;1060;,20;21;23;26;27;30;33;36;37;38;39;41;44;46;49;50;51;
1501,27,6065;,1054;600;602;607;676;130;130;130;130;130;130;130;130;676;676;607;606;1060;,20;21;24;27;30;31;32;33;34;35;36;37;38;39;40;43;46;47;
1502,23,6063;,1055;601;600;605;604;606;675;129;129;675;606;1060;,20;21;24;27;30;33;36;37;38;39;42;43;
1503,24,5935;,1056;602;607;606;403;403;611;609;611;65;611;611;403;606;1060;,20;21;24;27;28;29;31;34;37;38;39;40;42;43;44;
1504,29,5913;,1057;603;601;600;54;54;54;54;54;54;54;54;54;54;54;600;602;607;606;1060;,20;21;24;27;28;29;30;31;32;33;34;35;36;37;38;39;42;45;48;49;
1505,30,5919;,1058;604;605;600;601;603;57;57;57;57;57;603;603;602;607;606;1060;,20;21;24;27;30;33;34;35;36;37;38;39;40;43;46;49;50;
1506,26,6067;,1059;605;604;606;675;677;131;131;131;131;131;677;675;606;1060;,20;21;24;27;30;33;34;35;36;37;38;39;42;45;46;
1507,33,5915;,1060;606;607;602;600;601;55;55;55;55;55;601;601;600;602;607;606;1060;,20;21;24;27;30;33;34;35;36;37;38;39;40;43;46;49;52;53;
1508,29,6055;,1061;607;602;671;125;125;125;125;125;125;125;125;125;125;125;671;676;675;606;1060;,20;21;24;27;28;29;30;31;32;33;34;35;36;37;38;39;42;45;48;49;
1509,20,5925;,1062;608;608;609;399;604;605;607;606;60;606;1060;,20;21;22;25;26;28;31;34;37;38;39;40;
1510,30,6069;,1063;609;399;398;403;606;607;676;678;132;132;678;678;676;675;606;1060;,20;21;22;23;26;27;30;33;36;37;38;39;40;43;46;49;50;
1511,35,5881;,1064;610;537;399;398;397;588;584;38;584;584;395;600;602;607;606;1060;,20;21;22;26;27;29;32;37;38;39;40;44;45;48;51;54;55;
1512,31,6087;,1065;611;403;606;675;677;687;141;141;141;141;141;687;407;687;677;675;606;1060;,20;21;23;24;27;30;33;34;35;36;37;38;39;40;41;44;47;50;51;
1513,27,6073;,1066;612;612;440;613;608;609;611;680;134;680;404;675;606;1060;,20;21;22;24;25;28;31;34;37;38;39;41;43;46;47;
1514,28,5923;,1067;613;615;536;537;399;604;605;59;605;1059;605;607;606;1060;,20;21;23;25;28;32;34;37;38;39;40;41;44;47;48;
1515,25,6063;,1068;614;614;439;615;610;611;403;606;675;129;675;1129;675;606;1060;,20;21;22;24;25;28;31;33;34;37;38;39;40;41;44;45;
1516,36,6265;,1069;615;613;591;589;590;776;230;230;230;776;776;771;585;587;604;606;1060;,20;21;23;26;29;32;35;36;37;38;39;40;43;46;49;52;55;56;
1517,32,5933;,1070;616;616;433;617;612;440;613;615;610;64;610;679;680;404;675;606;1060;,20;21;22;25;26;29;31;32;34;37;38;39;42;44;46;48;51;52;
1518,23,5921;,1071;617;612;440;613;608;609;399;604;58;58;604;606;1060;,20;21;24;26;27;30;33;34;36;37;38;39;42;43;
1519,33,6071;,1072;618;434;619;614;439;615;610;679;133;679;679;679;679;679;680;404;675;606;1060;,20;21;24;25;28;30;31;34;37;38;39;40;41;42;43;45;47;49;52;53;
1520,34,5931;,1073;619;434;619;614;439;615;613;608;609;63;609;609;399;604;604;605;607;606;1060;,20;21;22;23;26;28;29;31;34;37;38;39;40;41;43;44;47;50;53;54;
1521,35,5959;,1074;620;621;618;434;619;614;622;623;77;623;623;681;487;488;405;404;675;606;1060;,20;21;22;24;27;28;31;34;37;38;39;40;43;45;47;48;49;51;54;55;
1522,36,5943;,1075;621;618;552;435;554;625;622;615;69;615;615;610;679;680;404;675;606;1060;,20;21;23;26;27;29;31;34;37;38;39;40;43;46;48;50;52;55;56;
1523,37,6101;,1076;622;623;681;691;692;694;148;148;694;539;694;408;689;687;677;675;606;1060;,20;21;24;27;30;33;36;37;38;39;40;41;43;44;47;50;53;56;57;
1524,32,6059;,1077;623;681;487;682;406;677;678;673;127;673;671;602;607;606;1060;,20;21;24;26;28;30;31;34;37;38;39;42;45;48;51;52;
1525,25,5935;,1078;624;555;622;615;610;611;65;65;65;611;1065;611;403;606;1060;,20;21;23;26;29;32;35;36;37;38;39;40;41;43;44;45;
1526,27,6067;,1079;625;622;623;681;487;682;406;677;131;677;677;675;606;1060;,20;21;24;27;30;32;34;36;37;38;39;40;43;46;47;
1527,36,6089;,1080;626;627;486;691;692;407;687;688;142;142;688;688;688;688;688;678;676;607;606;1060;,20;21;24;26;27;30;32;33;36;37;38;39;40;41;42;43;46;49;52;55;56;
1528,31,6069;,1081;627;627;486;691;692;407;687;677;678;132;678;1132;678;676;607;606;1060;,20;21;22;24;25;28;30;31;34;37;38;39;40;41;44;47;50;51;
1529,37,6093;,1082;628;629;479;693;694;408;689;690;144;144;690;690;690;688;678;676;607;606;1060;,20;21;24;26;27;30;32;33;36;37;38;39;40;41;44;47;50;53;56;57;
1530,33,6091;,1083;629;479;693;694;408;689;143;143;143;143;143;143;143;143;689;689;687;677;675;606;1060;,20;21;23;24;27;29;30;31;32;33;34;35;36;37;38;39;40;43;46;49;52;53;
1531,29,6087;,1084;630;630;630;626;627;486;691;692;407;687;141;687;677;675;606;1060;,20;21;22;23;25;28;30;31;34;36;37;38;39;42;45;48;49;
1532,38,6091;,1085;631;631;628;629;479;693;694;408;689;143;689;687;677;675;676;607;606;1060;,20;21;22;25;28;30;31;34;36;37;38;39;42;45;48;51;54;57;58;
1533,35,6111;,1086;632;633;478;703;704;538;699;153;153;153;153;699;689;687;677;675;606;1060;,20;21;24;26;27;30;33;34;35;36;37;38;39;42;45;48;51;54;55;
1534,30,6077;,1087;633;478;703;704;539;694;692;682;136;136;682;682;406;677;675;606;1060;,20;21;23;24;27;29;30;33;36;37;38;39;40;42;43;46;49;50;
1535,39,6121;,1088;634;635;504;477;478;703;704;158;158;158;158;158;158;704;539;694;692;407;406;405;404;675;606;1060;,20;21;24;25;26;28;29;32;33;34;35;36;37;38;39;41;42;45;47;50;52;53;55;58;59;
1536,34,6075;,1089;635;504;477;478;479;480;481;691;681;135;135;135;681;681;487;488;680;404;675;606;1060;,20;21;22;23;25;28;29;30;32;35;36;37;38;39;40;42;44;46;48;50;53;54;
1537,36,5951;,1090;636;631;490;557;556;496;553;552;619;73;73;619;619;614;439;615;610;611;403;606;1060;,20;21;23;24;26;29;30;31;33;36;37;38;39;40;43;45;46;49;52;54;55;56;
1538,38,5967;,1091;637;637;571;631;489;485;626;627;81;627;623;681;679;680;404;675;606;1060;,20;21;22;24;28;30;32;34;37;38;39;42;45;48;50;52;54;57;58;
1539,39,6113;,1092;638;815;472;813;701;699;700;154;700;410;690;688;678;676;607;606;1060;,20;21;25;26;28;31;34;37;38;39;40;43;46;49;52;55;58;59;
1540,35,6101;,1093;639;505;505;504;477;477;478;703;693;694;148;694;408;407;406;405;404;403;606;1060;,20;21;22;23;26;27;28;30;31;34;37;38;39;41;44;47;49;50;53;54;55;
1541,37,6095;,1094;640;635;705;703;693;483;481;691;145;691;692;682;488;488;680;404;675;606;1060;,20;21;24;27;30;33;34;35;37;38;39;42;45;46;47;49;51;53;56;57;
1542,38,6099;,1095;641;639;505;504;477;477;477;478;703;693;147;693;483;481;691;681;679;680;611;403;606;1060;,20;21;24;25;28;29;30;31;33;34;37;38;39;40;41;43;46;49;51;54;56;57;58;
1543,32,5939;,1001;547;548;552;435;554;554;614;439;615;613;67;613;613;608;609;399;398;403;606;1060;,21;22;23;25;26;28;29;32;34;35;37;38;39;40;43;46;47;48;51;52;53;
1544,33,5957;,1002;548;547;548;618;434;619;554;622;76;622;622;622;615;610;611;403;606;1060;,21;22;23;24;26;29;30;33;37;38;39;40;41;44;47;50;52;53;54;
1545,32,5941;,1003;549;549;550;552;619;554;614;68;614;614;439;615;610;611;403;606;1060;,21;22;23;25;28;31;34;37;38;39;40;42;43;46;49;51;52;53;
1546,31,6075;,1004;550;553;496;556;624;623;681;135;135;681;1135;681;487;488;405;404;403;606;1060;,21;22;24;25;26;30;33;36;37;38;39;40;41;43;45;46;47;50;51;52;
1547,37,5903;,1005;551;551;550;552;619;617;595;49;595;596;441;591;592;587;604;606;1060;,21;22;23;26;29;32;34;37;38;39;42;43;45;48;51;54;57;58;
1548,29,5929;,1006;552;619;617;612;440;613;608;62;62;608;608;609;399;604;606;1060;,21;22;25;27;30;32;33;36;37;38;39;40;43;44;46;49;50;
1549,27,5933;,1007;553;496;436;437;438;536;537;610;64;610;537;610;611;403;606;1060;,21;22;23;24;27;31;33;36;37;38;39;40;41;44;46;47;48;
1550,19,5925;,1008;554;614;439;615;610;611;403;606;60;606;1060;,21;22;25;27;28;31;34;36;37;38;39;40;
1551,28,5897;,1009;555;622;615;613;613;591;592;46;592;587;604;606;1060;,21;22;25;28;30;31;34;37;38;39;42;45;48;49;
1552,23,5935;,1010;556;555;622;615;610;611;65;611;403;403;606;1060;,21;22;25;28;31;34;37;38;39;41;42;43;44;
1553,30,6097;,1011;557;630;626;627;486;691;692;146;146;146;692;682;488;488;405;404;403;606;1060;,21;22;24;26;29;31;32;35;36;37;38;39;42;43;44;45;46;49;50;51;
1554,28,6071;,1012;558;557;624;623;681;679;133;679;679;680;404;403;606;1060;,21;22;24;28;31;34;37;38;39;40;42;44;47;48;49;
1555,35,5937;,1013;559;557;556;437;554;614;612;66;612;612;440;613;608;609;399;398;403;606;1060;,21;22;25;28;31;32;35;37;38;39;40;42;43;46;49;50;51;54;55;56;
1556,36,5905;,1014;560;553;552;619;617;595;596;50;596;596;441;441;591;592;587;604;606;1060;,21;22;24;26;29;31;34;37;38;39;40;41;42;44;47;50;53;56;57;
1557,33,5943;,1015;561;560;556;555;622;615;69;69;615;536;537;399;604;606;1060;,21;22;24;27;30;33;36;37;38;39;41;44;48;50;53;54;
1558,38,5947;,1016;562;493;492;561;560;553;552;619;617;71;617;617;612;440;613;608;609;399;604;606;1060;,21;22;23;24;26;28;30;32;35;37;38;39;40;43;45;46;49;52;53;55;58;59;
1559,35,6095;,1020;566;631;489;485;484;480;486;691;145;691;691;692;407;687;677;675;606;1060;,21;22;25;27;29;32;34;36;37;38;39;40;43;45;46;49;52;55;56;
1560,22,5921;,1037;583;540;540;438;536;537;399;604;58;604;606;1060;,21;22;23;24;26;28;31;35;37;38;39;42;43;
1561,25,6065;,1038;584;584;395;600;602;607;676;130;676;607;606;1060;,21;22;23;27;28;31;34;37;38;39;42;45;46;
1562,23,5927;,1039;585;587;604;606;607;61;61;61;61;607;607;606;1060;,21;22;25;28;31;34;35;36;37;38;39;40;43;44;
1563,26,5887;,1040;586;586;584;586;585;587;41;587;587;604;606;1060;,21;22;23;27;31;34;37;38;39;40;43;46;47;
1564,27,5889;,1043;589;590;401;400;398;397;588;42;588;588;397;604;606;1060;,21;22;25;27;30;32;34;37;38;39;40;43;44;47;48;
1565,20,5925;,1044;590;592;609;399;604;606;60;60;60;60;606;606;1060;,21;22;25;28;29;31;34;35;36;37;38;39;40;41;
1566,29,5883;,1047;593;429;429;593;594;589;590;401;585;39;585;401;400;398;403;606;1060;,21;22;23;24;25;28;31;34;36;37;38;39;40;43;45;48;49;50;
1567,34,6257;,1048;594;427;426;425;775;776;771;772;226;226;772;772;772;586;588;397;604;606;1060;,21;22;23;24;26;27;30;33;36;37;38;39;40;41;44;47;50;51;54;55;
1568,25,5887;,1049;595;596;441;591;592;587;41;41;41;41;587;604;606;1060;,21;22;25;26;28;31;34;35;36;37;38;39;42;45;46;
1569,30,5885;,1050;596;441;591;592;587;585;586;40;586;586;588;397;604;606;1060;,21;22;23;25;28;31;34;37;38;39;40;43;46;47;50;51;
1570,31,5893;,1051;597;431;428;428;429;593;594;589;590;44;590;590;401;400;398;403;606;1060;,21;22;24;25;26;27;28;31;34;37;38;39;40;42;45;47;50;51;52;
1571,32,5895;,1052;598;599;617;612;440;613;591;45;591;591;592;587;604;606;1060;,21;22;25;28;31;33;34;37;38;39;40;43;46;49;52;53;
1572,33,5891;,1053;599;432;595;596;441;591;589;43;43;43;589;590;401;400;398;403;606;1060;,21;22;24;26;29;30;32;35;36;37;38;39;42;44;47;49;52;53;54;
1573,26,5917;,1055;601;394;394;601;600;601;600;602;56;602;602;607;606;1060;,21;22;23;24;25;28;31;34;37;38;39;40;43;46;47;
1574,18,5925;,1059;605;607;606;60;606;1060;,21;22;25;28;29;38;39;
1575,27,5931;,1068;614;614;439;615;613;608;609;63;63;63;63;609;611;611;403;606;606;1060;,21;22;23;25;26;28;31;34;35;36;37;38;39;42;43;45;46;47;48;
1576,24,5927;,1069;615;615;610;611;403;606;606;607;607;61;607;1061;607;606;1060;,21;22;23;26;29;31;32;33;36;37;38;39;40;41;44;45;
1577,36,5901;,1070;616;599;432;431;593;594;48;48;48;48;594;589;590;401;400;398;403;606;1060;,21;22;25;27;30;31;34;35;36;37;38;39;42;45;47;50;52;55;56;57;
1578,34,5891;,1073;619;617;612;440;613;591;591;589;43;589;589;590;401;400;398;403;606;1060;,21;22;24;27;29;30;33;34;37;38;39;40;43;45;48;50;53;54;55;
1579,22,6063;,1077;623;681;487;488;405;404;675;129;129;129;129;129;675;606;1060;,21;22;25;27;29;30;31;33;34;35;36;37;38;39;42;43;
1580,25,6073;,1078;624;623;681;679;680;134;134;134;134;134;680;404;403;606;1060;,21;22;25;28;31;33;34;35;36;37;38;39;41;44;45;46;
1581,31,6089;,1080;626;627;486;691;692;407;687;688;142;688;678;676;607;606;1060;,21;22;25;27;28;31;33;34;37;38;39;42;45;48;51;52;
1582,27,6067;,1081;627;627;486;691;692;407;687;677;131;131;131;677;406;677;675;606;1060;,21;22;23;25;26;29;31;32;35;36;37;38;39;40;41;44;47;48;
1583,34,6093;,1082;628;629;479;693;694;408;689;690;144;690;688;678;676;607;606;1060;,21;22;25;27;28;31;33;34;37;38;39;42;45;48;51;54;55;
1584,37,6083;,1083;629;479;693;694;408;689;690;685;139;685;683;673;671;602;607;606;1060;,21;22;24;25;28;30;31;34;37;38;39;42;45;48;51;54;57;58;
1585,30,6071;,1084;630;626;627;486;691;681;679;133;133;679;1133;679;680;404;675;606;1060;,21;22;24;27;29;30;33;36;37;38;39;40;41;43;45;47;50;51;
1586,29,6077;,1087;633;478;703;704;539;694;692;682;136;682;406;405;404;675;606;1060;,21;22;24;25;28;30;31;34;37;38;39;41;43;44;46;49;50;
1587,24,7046;,1001;547;548;552;553;496;556;624;626;80;80;80;80;80;80;80;626;1080;,20;21;22;24;26;27;28;32;35;36;37;38;39;40;41;42;43;44;
1588,26,7050;,1002;548;552;553;496;556;557;630;84;84;84;84;84;84;84;84;84;84;630;626;1080;,20;21;23;25;26;27;30;32;33;34;35;36;37;38;39;40;41;42;43;45;46;
1589,27,7044;,1003;549;550;560;556;624;78;78;78;78;78;78;78;78;78;624;626;1080;,20;21;23;26;29;33;34;35;36;37;38;39;40;41;42;43;46;47;
1590,28,7047;,1004;550;553;496;556;624;623;627;81;81;81;81;81;81;81;627;627;626;1080;,20;21;23;24;25;29;32;35;36;37;38;39;40;41;42;43;44;47;48;
1591,29,6975;,1005;551;495;560;556;555;9;9;9;9;9;9;9;9;9;9;9;555;624;626;1080;,20;21;24;25;28;31;32;33;34;35;36;37;38;39;40;41;42;43;45;48;49;
1592,25,7046;,1006;552;435;436;496;556;624;556;624;626;80;626;626;1080;,20;21;22;24;25;26;30;34;38;41;42;43;44;45;
1593,30,7043;,1007;553;496;556;624;623;77;77;77;77;77;77;77;77;77;77;77;77;623;624;626;1080;,20;21;22;23;27;30;31;32;33;34;35;36;37;38;39;40;41;42;43;46;49;50;
1594,31,6976;,1008;554;437;556;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;556;624;626;1080;,20;21;22;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;47;50;51;
1595,27,7048;,1009;555;624;626;485;628;82;82;82;82;82;82;82;82;82;82;82;82;82;628;485;626;1080;,20;21;23;26;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;46;47;
1596,32,6977;,1010;556;557;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;557;557;624;626;1080;,20;21;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;48;51;52;
1597,33,6973;,1011;557;556;496;553;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;7;553;496;556;624;626;1080;,20;21;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;49;52;53;
1598,34,6980;,1012;558;560;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;14;560;556;624;626;1080;,20;21;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;46;50;53;54;
1599,30,7111;,1013;559;557;630;626;627;486;691;145;145;145;145;145;145;145;145;691;486;627;626;1080;,20;21;24;26;28;31;33;34;35;36;37;38;39;40;41;42;43;44;46;49;50;
1600,35,6974;,1014;560;553;552;435;554;8;8;8;8;8;8;8;8;8;8;8;8;8;8;554;437;556;624;626;1080;,20;21;23;25;26;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;47;51;54;55;
1601,31,7049;,1015;561;558;491;490;631;628;629;83;83;83;83;83;83;83;83;629;484;627;626;1080;,20;21;23;25;27;28;31;34;35;36;37;38;39;40;41;42;43;45;47;50;51;
1602,36,7045;,1016;562;559;557;556;555;625;79;79;79;79;79;79;79;79;625;555;555;556;624;626;1080;,20;21;24;27;30;33;34;35;36;37;38;39;40;41;42;43;44;45;48;52;55;56;
1603,32,7056;,1017;563;562;559;631;636;90;90;90;90;90;90;90;90;90;90;90;636;631;489;485;626;1080;,20;21;23;26;29;31;32;33;34;35;36;37;38;39;40;41;42;43;45;47;49;51;52;
1604,37,7042;,1018;564;493;492;561;560;556;555;622;76;76;76;76;76;622;555;556;624;626;1080;,20;21;23;24;26;28;31;34;37;38;39;40;41;42;43;46;49;53;56;57;
1605,28,7044;,1019;565;564;564;564;563;562;559;557;556;624;78;624;624;626;1080;,20;21;22;23;24;26;28;31;34;37;41;42;43;44;47;48;
1606,33,7101;,1020;566;559;557;624;623;681;135;135;135;135;135;135;681;623;627;626;1080;,20;21;23;26;30;33;36;37;38;39;40;41;42;43;46;49;52;53;
1607,38,7034;,1021;567;562;492;561;560;553;552;435;554;614;68;68;68;68;68;614;554;437;556;624;626;1080;,20;21;22;23;25;27;29;31;32;34;37;38;39;40;41;42;43;46;47;50;54;57;58;
1608,29,7047;,1022;568;533;498;497;493;562;559;631;489;485;626;627;81;627;1081;627;626;1080;,20;21;22;23;24;25;26;29;32;34;36;38;41;42;43;44;45;48;49;
1609,34,7113;,1023;569;499;567;566;631;628;629;479;693;147;147;147;693;483;480;484;627;626;1080;,20;21;22;24;27;30;33;36;38;39;40;41;42;43;44;46;48;50;53;54;
1610,39,7039;,1024;570;500;566;559;491;558;560;553;552;619;73;73;73;73;619;619;554;437;556;624;626;1080;,20;21;22;24;26;27;29;31;33;35;38;39;40;41;42;43;44;47;48;51;55;58;59;
1611,30,7051;,1025;571;631;85;85;85;85;85;85;85;85;85;85;85;85;85;85;85;85;85;631;489;485;626;1080;,20;21;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;45;47;49;50;
1612,35,7053;,1026;572;571;632;633;87;87;87;87;87;87;87;87;87;87;87;87;633;633;629;484;627;626;1080;,20;21;24;27;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;47;49;51;54;55;
1613,26,7050;,1027;573;531;573;572;571;631;489;485;489;630;84;630;626;1080;,20;21;22;23;26;29;33;35;37;39;41;42;43;45;46;
1614,31,7052;,1028;574;531;573;572;571;632;86;86;86;86;86;86;86;86;86;632;628;485;485;626;1080;,20;21;23;24;27;30;33;34;35;36;37;38;39;40;41;42;43;46;47;48;50;51;
1615,36,6978;,1029;575;528;529;531;532;533;498;497;493;492;561;558;12;12;12;12;12;12;12;12;558;557;630;626;627;626;1080;,20;21;22;23;24;25;26;27;28;29;30;32;34;35;36;37;38;39;40;41;42;43;45;47;49;52;55;56;
1616,32,6979;,1030;576;572;570;500;566;559;13;13;13;13;13;13;13;13;13;13;13;559;491;490;489;630;626;1080;,20;21;23;26;27;29;31;32;33;34;35;36;37;38;39;40;41;42;43;44;46;47;49;51;52;
1617,37,7123;,1031;577;576;637;634;635;504;477;478;703;157;157;157;157;703;693;483;480;484;627;626;1080;,20;21;24;27;30;33;34;35;37;38;39;40;41;42;43;46;47;49;51;53;56;57;
1618,28,7048;,1032;578;578;576;572;570;571;631;628;82;628;628;485;626;1080;,20;21;22;25;27;30;34;38;41;42;43;44;45;47;48;
1619,33,6986;,1033;579;578;576;572;570;500;566;20;20;20;20;20;20;566;631;489;485;626;1080;,20;21;25;28;30;33;34;36;37;38;39;40;41;42;43;46;48;50;52;53;
1620,38,6991;,1034;580;545;577;576;572;571;25;25;25;25;25;25;25;25;25;25;571;631;489;485;489;485;626;1080;,20;21;22;24;27;29;32;33;34;35;36;37;38;39;40;41;42;43;47;49;51;53;55;57;58;
1621,29,6977;,1035;581;575;528;529;531;532;533;498;497;493;492;492;562;559;557;11;557;630;630;626;1080;,20;21;24;25;26;27;28;29;30;31;32;33;34;35;38;41;42;43;45;46;48;49;
1622,34,7054;,1036;582;580;545;577;576;637;634;88;88;88;88;88;634;502;632;628;485;626;1080;,20;21;25;26;28;31;34;37;38;39;40;41;42;43;45;47;50;51;53;54;
1623,24,7046;,1037;583;540;622;555;624;626;80;80;80;80;80;80;80;80;80;80;626;1080;,20;21;22;24;27;29;32;33;34;35;36;37;38;39;40;41;42;43;44;
